tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file
2009-1536,Madrid Masters,Clay,56,M,20090510,11,103344,,WC,Ivan Ljubicic,R,193.0,CRO,30.1,104559,,Q,Teymuraz Gabashvili,R,188.0,RUS,23.9,6-3 6-2,3,R64,68.0,5.0,0.0,44.0,23.0,22.0,12.0,9.0,0.0,1.0,1.0,4.0,46.0,25.0,14.0,9.0,8.0,2.0,6.0,54.0,1181.0,78.0,936.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,12,104926,,Q,Fabio Fognini,R,178.0,ITA,21.9,103908,,,Paul Henri Mathieu,R,185.0,FRA,27.3,6-7(5) 6-4 3-0 RET,3,R64,119.0,7.0,2.0,82.0,53.0,33.0,18.0,13.0,4.0,7.0,8.0,1.0,83.0,42.0,29.0,18.0,12.0,6.0,11.0,72.0,970.0,37.0,1490.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,13,104607,,,Tomas Berdych,R,196.0,CZE,23.6,104198,,LL,Guillermo Garcia Lopez,R,188.0,ESP,25.9,6-0 7-6(5),3,R64,109.0,4.0,3.0,73.0,41.0,28.0,17.0,9.0,8.0,10.0,0.0,4.0,68.0,43.0,27.0,6.0,9.0,5.0,10.0,22.0,1935.0,77.0,936.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,14,104871,,,Jeremy Chardy,R,188.0,FRA,22.2,104076,,,Jose Acasuso,R,190.0,ARG,26.5,6-3 6-2,3,R64,65.0,6.0,2.0,56.0,29.0,22.0,17.0,9.0,0.0,0.0,0.0,3.0,46.0,26.0,20.0,6.0,8.0,0.0,3.0,40.0,1461.0,44.0,1270.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,15,104527,11.0,,Stan Wawrinka,R,183.0,SUI,24.1,104192,,Q,Marco Crugnola,R,188.0,ITA,25.9,6-2 6-0,3,R64,59.0,2.0,2.0,38.0,25.0,18.0,9.0,7.0,4.0,5.0,0.0,5.0,46.0,28.0,13.0,5.0,7.0,4.0,10.0,18.0,2135.0,188.0,400.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,16,103990,16.0,,Tommy Robredo,R,180.0,ESP,27.0,103017,,,Nicolas Kiefer,R,183.0,GER,31.8,3-6 6-2 6-2,3,R64,119.0,5.0,2.0,77.0,49.0,33.0,17.0,12.0,5.0,7.0,5.0,6.0,79.0,42.0,30.0,14.0,13.0,1.0,6.0,17.0,2350.0,29.0,1690.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,17,103888,,,Mardy Fish,R,188.0,USA,27.4,104386,,,Janko Tipsarevic,R,180.0,SRB,24.8,7-6(3) 6-4,3,R64,125.0,10.0,1.0,67.0,39.0,29.0,19.0,11.0,1.0,2.0,7.0,2.0,72.0,43.0,28.0,17.0,11.0,3.0,5.0,26.0,1760.0,62.0,1075.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,18,104620,,,Simone Bolelli,R,183.0,ITA,23.5,103428,,Q,Juan Ignacio Chela,R,190.0,ARG,29.6,7-5 7-6(3),3,R64,117.0,4.0,1.0,76.0,43.0,33.0,23.0,12.0,3.0,3.0,1.0,2.0,73.0,43.0,31.0,19.0,12.0,3.0,4.0,61.0,1076.0,197.0,385.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,19,103163,,Q,Tommy Haas,R,188.0,GER,31.1,105208,,,Ernests Gulbis,R,190.0,LAT,20.6,6-2 5-7 7-5,3,R64,138.0,7.0,6.0,92.0,52.0,37.0,19.0,16.0,1.0,5.0,6.0,2.0,112.0,65.0,42.0,18.0,16.0,10.0,16.0,75.0,945.0,42.0,1370.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,20,103722,,,Florent Serra,R,180.0,FRA,28.1,102783,,,Rainer Schuettler,R,180.0,GER,33.0,6-2 6-4,3,R64,64.0,2.0,2.0,57.0,41.0,32.0,8.0,9.0,3.0,3.0,1.0,3.0,53.0,31.0,18.0,12.0,9.0,0.0,3.0,51.0,1196.0,31.0,1635.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,21,103786,10.0,,Nikolay Davydenko,R,178.0,RUS,27.9,104678,,,Viktor Troicki,R,193.0,SRB,23.2,6-2 6-2,3,R64,79.0,2.0,2.0,61.0,48.0,32.0,6.0,8.0,4.0,5.0,5.0,1.0,50.0,22.0,13.0,10.0,8.0,2.0,7.0,11.0,3265.0,41.0,1457.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,22,103484,14.0,,James Blake,R,185.0,USA,29.3,103812,,,Victor Hanescu,R,198.0,ROU,27.8,6-2 6-4,3,R64,68.0,3.0,1.0,53.0,29.0,23.0,12.0,9.0,1.0,2.0,7.0,3.0,59.0,41.0,25.0,6.0,9.0,6.0,10.0,16.0,2370.0,33.0,1556.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,23,103333,,,Ivo Karlovic,R,208.0,CRO,30.1,103898,,,Julien Benneteau,R,185.0,FRA,27.3,3-6 7-6(5) 6-4,3,R64,132.0,21.0,1.0,96.0,60.0,47.0,20.0,15.0,3.0,4.0,8.0,6.0,97.0,66.0,55.0,13.0,16.0,3.0,4.0,25.0,1770.0,45.0,1265.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,24,104417,,,Robin Soderling,R,193.0,SWE,24.7,103868,,LL,Ivan Navarro,R,183.0,ESP,27.5,6-4 6-2,3,R64,71.0,6.0,2.0,55.0,29.0,22.0,15.0,9.0,2.0,3.0,5.0,3.0,49.0,30.0,20.0,6.0,9.0,0.0,4.0,23.0,1880.0,84.0,891.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,25,104745,1.0,,Rafael Nadal,L,185.0,ESP,22.9,103781,,,Jurgen Melzer,L,183.0,AUT,27.9,6-3 6-1,3,R32,62.0,1.0,0.0,41.0,24.0,21.0,11.0,8.0,0.0,0.0,3.0,4.0,41.0,22.0,15.0,7.0,8.0,0.0,4.0,1.0,15360.0,27.0,1735.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,26,104259,,,Philipp Kohlschreiber,R,178.0,GER,25.5,105227,13.0,,Marin Cilic,R,198.0,CRO,20.6,6-1 6-7(5) 7-6(2),3,R32,175.0,4.0,2.0,122.0,85.0,57.0,22.0,16.0,7.0,8.0,7.0,3.0,123.0,71.0,48.0,24.0,15.0,15.0,18.0,35.0,1510.0,14.0,2635.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,27,104338,,WC,Juan Monaco,R,185.0,ARG,25.1,103970,12.0,,David Ferrer,R,175.0,ESP,27.1,6-4 6-4,3,R32,90.0,1.0,2.0,55.0,44.0,30.0,7.0,10.0,3.0,5.0,2.0,4.0,70.0,42.0,26.0,12.0,10.0,6.0,10.0,47.0,1240.0,13.0,2645.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,28,104269,7.0,,Fernando Verdasco,L,188.0,ESP,25.4,103507,,WC,Juan Carlos Ferrero,R,183.0,ESP,29.2,6-3 6-2,3,R32,96.0,4.0,1.0,67.0,52.0,32.0,7.0,9.0,5.0,7.0,2.0,0.0,54.0,35.0,20.0,5.0,8.0,1.0,6.0,8.0,3900.0,115.0,724.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,29,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.9,103169,,WC,Oscar Hernandez,R,180.0,ESP,31.0,6-3 6-3,3,R32,99.0,3.0,3.0,56.0,38.0,31.0,8.0,9.0,0.0,0.0,3.0,3.0,77.0,54.0,29.0,12.0,9.0,9.0,12.0,4.0,8920.0,65.0,1023.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,30,104312,,,Andreas Seppi,R,190.0,ITA,25.2,105023,,,Sam Querrey,R,198.0,USA,21.5,6-3 4-6 6-4,3,R32,117.0,6.0,1.0,98.0,60.0,42.0,20.0,14.0,8.0,10.0,10.0,1.0,89.0,59.0,42.0,14.0,15.0,8.0,12.0,36.0,1490.0,60.0,1085.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,31,103344,,WC,Ivan Ljubicic,R,193.0,CRO,30.1,104542,9.0,,Jo-Wilfried Tsonga,R,188.0,FRA,24.0,6-4 7-5,3,R32,100.0,6.0,3.0,77.0,43.0,37.0,16.0,11.0,5.0,6.0,8.0,3.0,63.0,35.0,27.0,13.0,11.0,3.0,6.0,54.0,1181.0,9.0,3455.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,32,104468,8.0,,Gilles Simon,R,183.0,FRA,24.3,104926,,Q,Fabio Fognini,R,178.0,ITA,21.9,6-3 6-2,3,R32,71.0,2.0,0.0,59.0,37.0,25.0,13.0,9.0,2.0,4.0,1.0,7.0,55.0,28.0,16.0,10.0,8.0,3.0,8.0,7.0,4030.0,72.0,970.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,33,105223,5.0,,Juan Martin del Potro,R,198.0,ARG,20.6,104607,,,Tomas Berdych,R,196.0,CZE,23.6,6-2 4-1 RET,3,R32,69.0,3.0,0.0,30.0,21.0,16.0,8.0,6.0,0.0,0.0,1.0,0.0,59.0,36.0,22.0,6.0,7.0,6.0,10.0,5.0,4720.0,22.0,1935.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,34,104527,11.0,,Stan Wawrinka,R,183.0,SUI,24.1,104871,,,Jeremy Chardy,R,188.0,FRA,22.2,6-4 7-5,3,R32,98.0,12.0,0.0,63.0,39.0,29.0,17.0,11.0,2.0,3.0,4.0,3.0,77.0,49.0,31.0,15.0,11.0,8.0,11.0,18.0,2135.0,40.0,1461.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,35,103990,16.0,,Tommy Robredo,R,180.0,ESP,27.0,103888,,,Mardy Fish,R,188.0,USA,27.4,3-6 7-6(5) 6-2,3,R32,134.0,2.0,0.0,92.0,67.0,48.0,14.0,14.0,2.0,4.0,6.0,3.0,88.0,53.0,40.0,20.0,15.0,1.0,4.0,17.0,2350.0,26.0,1760.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,36,104918,4.0,,Andy Murray,R,190.0,GBR,21.9,104620,,,Simone Bolelli,R,183.0,ITA,23.5,7-6(9) 6-4,3,R32,128.0,4.0,2.0,77.0,38.0,29.0,25.0,11.0,4.0,4.0,6.0,0.0,83.0,54.0,37.0,17.0,11.0,2.0,3.0,3.0,8990.0,61.0,1076.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,37,104053,6.0,,Andy Roddick,R,188.0,USA,26.6,103163,,Q,Tommy Haas,R,188.0,GER,31.1,1-6 7-6(9) 6-4,3,R32,143.0,9.0,2.0,97.0,70.0,51.0,15.0,14.0,0.0,2.0,14.0,5.0,112.0,62.0,49.0,27.0,15.0,11.0,12.0,6.0,4040.0,75.0,945.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,38,103786,10.0,,Nikolay Davydenko,R,178.0,RUS,27.9,103722,,,Florent Serra,R,180.0,FRA,28.1,7-5 6-3,3,R32,87.0,7.0,2.0,66.0,48.0,32.0,9.0,11.0,4.0,6.0,2.0,0.0,71.0,47.0,32.0,7.0,10.0,3.0,7.0,11.0,3265.0,51.0,1196.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,39,103484,14.0,,James Blake,R,185.0,USA,29.3,103333,,,Ivo Karlovic,R,208.0,CRO,30.1,6-7(4) 6-4 7-6(4),3,R32,124.0,4.0,4.0,108.0,70.0,58.0,25.0,17.0,1.0,1.0,26.0,4.0,97.0,65.0,58.0,18.0,17.0,0.0,1.0,16.0,2370.0,25.0,1770.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,40,103819,2.0,,Roger Federer,R,185.0,SUI,27.7,104417,,,Robin Soderling,R,193.0,SWE,24.7,6-1 7-5,3,R32,70.0,11.0,1.0,54.0,27.0,23.0,17.0,10.0,0.0,1.0,4.0,5.0,57.0,34.0,21.0,9.0,9.0,3.0,7.0,2.0,10170.0,23.0,1880.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,41,104745,1.0,,Rafael Nadal,L,185.0,ESP,22.9,104259,,,Philipp Kohlschreiber,R,178.0,GER,25.5,W/O,3,R16,,,,,,,,,,,,,,,,,,,,1.0,15360.0,35.0,1510.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,42,104269,7.0,,Fernando Verdasco,L,188.0,ESP,25.4,104338,,WC,Juan Monaco,R,185.0,ARG,25.1,7-5 6-2,3,R16,108.0,2.0,1.0,71.0,51.0,31.0,11.0,10.0,2.0,4.0,0.0,1.0,68.0,52.0,24.0,8.0,10.0,5.0,10.0,8.0,3900.0,47.0,1240.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,43,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.9,104312,,,Andreas Seppi,R,190.0,ITA,25.2,6-4 6-4,3,R16,98.0,3.0,2.0,57.0,37.0,29.0,11.0,10.0,1.0,2.0,3.0,1.0,77.0,56.0,33.0,11.0,10.0,8.0,11.0,4.0,8920.0,36.0,1490.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,44,103344,,WC,Ivan Ljubicic,R,193.0,CRO,30.1,104468,8.0,,Gilles Simon,R,183.0,FRA,24.3,3-6 6-4 6-3,3,R16,130.0,5.0,3.0,101.0,58.0,39.0,23.0,14.0,10.0,12.0,11.0,1.0,74.0,43.0,35.0,17.0,14.0,2.0,5.0,54.0,1181.0,7.0,4030.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,45,105223,5.0,,Juan Martin del Potro,R,198.0,ARG,20.6,104527,11.0,,Stan Wawrinka,R,183.0,SUI,24.1,4-6 6-4 6-4,3,R16,176.0,5.0,3.0,110.0,55.0,40.0,26.0,15.0,9.0,13.0,8.0,1.0,92.0,59.0,40.0,13.0,15.0,4.0,9.0,5.0,4720.0,18.0,2135.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,46,104918,4.0,,Andy Murray,R,190.0,GBR,21.9,103990,16.0,,Tommy Robredo,R,180.0,ESP,27.0,7-5 6-1,3,R16,104.0,0.0,2.0,60.0,39.0,29.0,13.0,9.0,2.0,2.0,1.0,2.0,70.0,47.0,28.0,10.0,10.0,8.0,12.0,3.0,8990.0,17.0,2350.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,47,104053,6.0,,Andy Roddick,R,188.0,USA,26.6,103786,10.0,,Nikolay Davydenko,R,178.0,RUS,27.9,W/O,3,R16,,,,,,,,,,,,,,,,,,,,6.0,4040.0,11.0,3265.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,48,103819,2.0,,Roger Federer,R,185.0,SUI,27.7,103484,14.0,,James Blake,R,185.0,USA,29.3,6-2 6-4,3,R16,62.0,5.0,0.0,54.0,31.0,27.0,13.0,9.0,1.0,1.0,1.0,5.0,54.0,28.0,17.0,16.0,9.0,1.0,4.0,2.0,10170.0,16.0,2370.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,49,104745,1.0,,Rafael Nadal,L,185.0,ESP,22.9,104269,7.0,,Fernando Verdasco,L,188.0,ESP,25.4,6-4 7-5,3,QF,119.0,1.0,1.0,76.0,59.0,37.0,10.0,11.0,3.0,5.0,5.0,7.0,62.0,44.0,26.0,7.0,11.0,5.0,9.0,1.0,15360.0,8.0,3900.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,50,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.9,103344,,WC,Ivan Ljubicic,R,193.0,CRO,30.1,6-4 6-4,3,QF,105.0,5.0,1.0,61.0,39.0,30.0,14.0,10.0,2.0,2.0,3.0,0.0,72.0,34.0,23.0,23.0,10.0,5.0,7.0,4.0,8920.0,54.0,1181.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,51,105223,5.0,,Juan Martin del Potro,R,198.0,ARG,20.6,104918,4.0,,Andy Murray,R,190.0,GBR,21.9,7-6(4) 6-3,3,QF,112.0,5.0,2.0,76.0,42.0,30.0,23.0,11.0,4.0,5.0,11.0,1.0,62.0,36.0,24.0,15.0,10.0,2.0,4.0,5.0,4720.0,3.0,8990.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,52,103819,2.0,,Roger Federer,R,185.0,SUI,27.7,104053,6.0,,Andy Roddick,R,188.0,USA,26.6,7-5 6-7(5) 6-1,3,QF,131.0,15.0,2.0,97.0,56.0,49.0,20.0,16.0,2.0,3.0,9.0,1.0,91.0,61.0,42.0,16.0,15.0,5.0,9.0,2.0,10170.0,6.0,4040.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,53,104745,1.0,,Rafael Nadal,L,185.0,ESP,22.9,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.9,3-6 7-6(5) 7-6(9),3,SF,243.0,4.0,4.0,133.0,101.0,72.0,16.0,16.0,6.0,8.0,7.0,3.0,112.0,69.0,56.0,24.0,17.0,1.0,2.0,1.0,15360.0,4.0,8920.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,54,103819,2.0,,Roger Federer,R,185.0,SUI,27.7,105223,5.0,,Juan Martin del Potro,R,198.0,ARG,20.6,6-3 6-4,3,SF,81.0,8.0,1.0,60.0,39.0,32.0,11.0,10.0,4.0,4.0,3.0,2.0,59.0,35.0,25.0,11.0,9.0,4.0,6.0,2.0,10170.0,5.0,4720.0,atp_matches_2009.csv
2009-1536,Madrid Masters,Clay,56,M,20090510,55,103819,2.0,,Roger Federer,R,185.0,SUI,27.7,104745,1.0,,Rafael Nadal,L,185.0,ESP,22.9,6-4 6-4,3,F,86.0,6.0,3.0,67.0,42.0,29.0,17.0,10.0,4.0,4.0,1.0,1.0,54.0,43.0,32.0,5.0,10.0,0.0,2.0,2.0,10170.0,1.0,15360.0,atp_matches_2009.csv
2009-1720,Bangkok,Hard,28,A,20090928,1,105208,,,Ernests Gulbis,R,190.0,LAT,21.0,104500,,WC,Somdev Devvarman,R,180.0,IND,24.6,7-6(7) 6-2,3,R32,96.0,14.0,2.0,68.0,49.0,40.0,7.0,10.0,4.0,5.0,2.0,2.0,79.0,53.0,36.0,12.0,10.0,5.0,8.0,99.0,580.0,133.0,451.0,atp_matches_2009.csv
2009-1720,Bangkok,Hard,28,A,20090928,2,103843,,Q,Marco Chiudinelli,R,185.0,SUI,28.0,104252,,Q,Florian Mayer,R,190.0,GER,25.9,6-3 6-3,3,R32,74.0,4.0,0.0,52.0,33.0,25.0,12.0,9.0,2.0,3.0,5.0,0.0,53.0,39.0,24.0,7.0,9.0,0.0,4.0,116.0,501.0,93.0,604.0,atp_matches_2009.csv
2009-1720,Bangkok,Hard,28,A,20090928,3,103498,,,Marat Safin,R,193.0,RUS,29.6,104332,5.0,,Philipp Petzschner,R,185.0,GER,25.5,6-2 3-6 6-1,3,R32,97.0,7.0,6.0,84.0,46.0,36.0,20.0,12.0,2.0,3.0,0.0,5.0,85.0,49.0,32.0,16.0,12.0,6.0,10.0,58.0,820.0,36.0,1137.0,atp_matches_2009.csv
2009-1720,Bangkok,Hard,28,A,20090928,4,105064,,,Thomaz Bellucci,L,188.0,BRA,21.7,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,26.3,6-4 7-6(7),3,R32,117.0,4.0,4.0,84.0,54.0,38.0,18.0,11.0,11.0,12.0,3.0,3.0,72.0,50.0,36.0,11.0,11.0,4.0,6.0,61.0,813.0,54.0,899.0,atp_matches_2009.csv
2009-1720,Bangkok,Hard,28,A,20090928,5,104999,,,Mischa Zverev,L,190.0,GER,22.1,104919,,,Leonardo Mayer,R,188.0,ARG,22.3,5-7 6-3 6-3,3,R32,123.0,5.0,2.0,101.0,70.0,54.0,14.0,15.0,6.0,7.0,9.0,5.0,95.0,55.0,42.0,19.0,15.0,3.0,6.0,50.0,920.0,62.0,808.0,atp_matches_2009.csv
2009-1720,Bangkok,Hard,28,A,20090928,6,104545,8.0,,John Isner,R,206.0,USA,24.4,105579,,WC,Kittipong Wachiramanowong,R,183.0,THA,19.2,6-3 3-6 7-6(5),3,R32,132.0,21.0,0.0,104.0,72.0,52.0,19.0,15.0,4.0,6.0,7.0,1.0,90.0,51.0,36.0,28.0,15.0,2.0,4.0,48.0,968.0,585.0,50.0,atp_matches_2009.csv
2009-1720,Bangkok,Hard,28,A,20090928,7,103781,6.0,,Jurgen Melzer,L,183.0,AUT,28.3,103228,,,Marcos Daniel,R,180.0,BRA,31.2,6-3 6-2,3,R32,56.0,13.0,0.0,47.0,38.0,33.0,5.0,9.0,1.0,1.0,2.0,2.0,44.0,31.0,20.0,6.0,8.0,3.0,6.0,44.0,1020.0,90.0,615.0,atp_matches_2009.csv
2009-1720,Bangkok,Hard,28,A,20090928,8,104947,,Q,Marsel Ilhan,R,190.0,TUR,22.2,103794,,,Benjamin Becker,R,178.0,GER,28.2,4-6 7-6(4) 6-3,3,R32,119.0,8.0,1.0,90.0,63.0,49.0,15.0,15.0,4.0,5.0,15.0,1.0,90.0,53.0,40.0,23.0,16.0,0.0,2.0,174.0,316.0,40.0,1064.0,atp_matches_2009.csv
2009-1720,Bangkok,Hard,28,A,20090928,9,104676,,,Andreas Beck,L,190.0,GER,23.6,104273,,Q,Edouard Roger-Vasselin,R,188.0,FRA,25.8,7-5 7-6(1),3,R32,107.0,8.0,3.0,71.0,46.0,36.0,13.0,12.0,2.0,4.0,7.0,1.0,84.0,56.0,33.0,16.0,12.0,6.0,9.0,42.0,1029.0,149.0,403.0,atp_matches_2009.csv
