tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file
2011-339,Brisbane,Hard,32,A,20110102,19,103285,,,Radek Stepanek,R,185.0,CZE,32.1,103888,4.0,,Mardy Fish,R,188.0,USA,29.0,6-3 6-1,3,R16,78.0,3.0,2.0,45.0,32.0,28.0,6.0,8.0,3.0,3.0,9.0,2.0,60.0,40.0,23.0,6.0,8.0,6.0,10.0,62.0,795.0,16.0,1991.0,atp_matches_2011.csv
2011-339,Brisbane,Hard,32,A,20110102,20,104252,7.0,,Florian Mayer,R,190.0,GER,27.2,105575,,Q,Ricardas Berankis,R,175.0,LTU,20.5,6-4 4-6 6-4,3,R16,131.0,4.0,1.0,83.0,52.0,33.0,15.0,15.0,3.0,9.0,6.0,6.0,109.0,56.0,38.0,20.0,15.0,15.0,22.0,37.0,1128.0,87.0,587.0,atp_matches_2011.csv
2011-339,Brisbane,Hard,32,A,20110102,21,104731,,,Kevin Anderson,R,203.0,RSA,24.6,103852,6.0,,Feliciano Lopez,L,188.0,ESP,29.2,6-3 6-1,3,R16,56.0,15.0,1.0,38.0,27.0,24.0,8.0,8.0,0.0,0.0,6.0,0.0,53.0,38.0,22.0,6.0,8.0,5.0,9.0,61.0,813.0,32.0,1300.0,atp_matches_2011.csv
2011-339,Brisbane,Hard,32,A,20110102,22,105053,,,Santiago Giraldo,R,188.0,COL,23.1,103794,,,Benjamin Becker,R,178.0,GER,29.5,6-3 6-4,3,R16,78.0,2.0,0.0,73.0,52.0,36.0,13.0,10.0,6.0,6.0,7.0,0.0,43.0,26.0,21.0,10.0,9.0,0.0,2.0,64.0,785.0,53.0,877.0,atp_matches_2011.csv
2011-339,Brisbane,Hard,32,A,20110102,23,104571,5.0,,Marcos Baghdatis,R,183.0,CYP,25.5,103997,,,Lukasz Kubot,R,191.0,POL,28.6,6-2 6-2,3,R16,65.0,5.0,1.0,47.0,26.0,19.0,12.0,8.0,3.0,4.0,0.0,4.0,49.0,26.0,13.0,8.0,8.0,4.0,9.0,20.0,1785.0,70.0,695.0,atp_matches_2011.csv
2011-339,Brisbane,Hard,32,A,20110102,24,104053,2.0,,Andy Roddick,R,188.0,USA,28.3,105238,,,Alexandr Dolgopolov,R,180.0,UKR,22.1,6-4 6-1,3,R16,57.0,15.0,1.0,42.0,30.0,26.0,8.0,9.0,2.0,3.0,7.0,3.0,56.0,33.0,21.0,9.0,8.0,7.0,11.0,8.0,3665.0,48.0,940.0,atp_matches_2011.csv
2011-339,Brisbane,Hard,32,A,20110102,25,104417,1.0,,Robin Soderling,R,193.0,SWE,26.3,105051,,Q,Matthew Ebden,R,188.0,AUS,23.1,6-3 6-2,3,QF,72.0,9.0,3.0,55.0,39.0,30.0,7.0,9.0,0.0,0.0,5.0,3.0,60.0,39.0,25.0,9.0,8.0,3.0,6.0,5.0,5580.0,196.0,263.0,atp_matches_2011.csv
2011-339,Brisbane,Hard,32,A,20110102,26,103285,,,Radek Stepanek,R,185.0,CZE,32.1,104252,7.0,,Florian Mayer,R,190.0,GER,27.2,6-3 6-3,3,QF,83.0,3.0,0.0,50.0,24.0,20.0,16.0,9.0,1.0,2.0,1.0,2.0,71.0,43.0,27.0,11.0,9.0,9.0,13.0,62.0,795.0,37.0,1128.0,atp_matches_2011.csv
2011-339,Brisbane,Hard,32,A,20110102,27,104731,,,Kevin Anderson,R,203.0,RSA,24.6,105053,,,Santiago Giraldo,R,188.0,COL,23.1,2-6 6-3 6-4,3,QF,114.0,12.0,3.0,82.0,54.0,41.0,10.0,14.0,6.0,10.0,3.0,1.0,70.0,46.0,34.0,11.0,13.0,3.0,7.0,61.0,813.0,64.0,785.0,atp_matches_2011.csv
2011-339,Brisbane,Hard,32,A,20110102,28,104053,2.0,,Andy Roddick,R,188.0,USA,28.3,104571,5.0,,Marcos Baghdatis,R,183.0,CYP,25.5,6-2 6-3,3,QF,74.0,7.0,0.0,48.0,31.0,24.0,10.0,9.0,3.0,4.0,3.0,0.0,49.0,19.0,15.0,10.0,8.0,4.0,8.0,8.0,3665.0,20.0,1785.0,atp_matches_2011.csv
2011-339,Brisbane,Hard,32,A,20110102,29,104417,1.0,,Robin Soderling,R,193.0,SWE,26.3,103285,,,Radek Stepanek,R,185.0,CZE,32.1,6-3 7-5,3,SF,82.0,7.0,1.0,55.0,36.0,31.0,12.0,11.0,0.0,1.0,9.0,3.0,64.0,39.0,27.0,9.0,10.0,2.0,5.0,5.0,5580.0,62.0,795.0,atp_matches_2011.csv
2011-339,Brisbane,Hard,32,A,20110102,30,104053,2.0,,Andy Roddick,R,188.0,USA,28.3,104731,,,Kevin Anderson,R,203.0,RSA,24.6,6-2 4-6 6-2,3,SF,113.0,15.0,1.0,70.0,47.0,41.0,9.0,13.0,0.0,1.0,13.0,4.0,82.0,53.0,33.0,16.0,13.0,5.0,9.0,8.0,3665.0,61.0,813.0,atp_matches_2011.csv
2011-339,Brisbane,Hard,32,A,20110102,31,104417,1.0,,Robin Soderling,R,193.0,SWE,26.3,104053,2.0,,Andy Roddick,R,188.0,USA,28.3,6-3 7-5,3,F,95.0,16.0,2.0,54.0,39.0,35.0,9.0,11.0,0.0,0.0,12.0,1.0,67.0,44.0,33.0,9.0,10.0,8.0,10.0,5.0,5580.0,8.0,3665.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,1,104607,1.0,,Tomas Berdych,R,196.0,CZE,25.2,104523,,,Frederico Gil,R,173.0,POR,25.7,6-0 6-1,3,R32,45.0,4.0,1.0,32.0,22.0,20.0,8.0,7.0,0.0,0.0,0.0,1.0,33.0,25.0,10.0,0.0,6.0,1.0,6.0,6.0,3955.0,101.0,551.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,2,104471,,,Ivan Dodig,R,183.0,CRO,26.0,103228,,,Marcos Daniel,R,180.0,BRA,32.5,6-2 6-2,3,R32,70.0,1.0,1.0,44.0,26.0,21.0,12.0,8.0,0.0,0.0,0.0,3.0,48.0,24.0,15.0,9.0,8.0,1.0,5.0,88.0,586.0,96.0,564.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,3,103470,,,Robert Kendrick,R,190.0,USA,31.1,103823,,,Denis Gremelmayr,L,183.0,GER,29.3,7-6(1) 6-4,3,R32,78.0,12.0,6.0,72.0,50.0,38.0,12.0,11.0,1.0,2.0,5.0,0.0,69.0,46.0,29.0,14.0,11.0,4.0,6.0,115.0,486.0,121.0,469.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,4,104882,,,Blaz Kavcic,R,188.0,SLO,23.8,104871,5.0,,Jeremy Chardy,R,188.0,FRA,23.8,6-3 6-2,3,R32,70.0,1.0,0.0,45.0,34.0,20.0,9.0,8.0,2.0,4.0,3.0,2.0,53.0,30.0,14.0,9.0,9.0,2.0,8.0,112.0,516.0,45.0,960.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,5,104527,3.0,,Stan Wawrinka,R,183.0,SUI,25.7,103523,,WC,Rohan Bopanna,R,193.0,IND,30.8,6-4 6-4,3,R32,67.0,8.0,5.0,56.0,35.0,28.0,13.0,10.0,2.0,2.0,7.0,3.0,60.0,32.0,24.0,13.0,10.0,3.0,5.0,21.0,1755.0,626.0,32.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,6,105676,,Q,David Goffin,R,180.0,BEL,20.0,104500,,,Somdev Devvarman,R,180.0,IND,25.8,6-2 6-4,3,R32,86.0,2.0,1.0,60.0,39.0,27.0,15.0,9.0,3.0,3.0,2.0,1.0,54.0,34.0,21.0,10.0,9.0,2.0,5.0,228.0,210.0,108.0,526.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,7,105216,,Q,Yuichi Sugita,R,173.0,JPN,22.2,104460,,,Dustin Brown,R,196.0,JAM,26.0,6-4 2-6 6-2,3,R32,89.0,2.0,2.0,71.0,48.0,36.0,10.0,13.0,1.0,4.0,13.0,3.0,81.0,35.0,23.0,25.0,13.0,6.0,10.0,180.0,295.0,92.0,573.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,8,104898,8.0,,Robin Haase,R,191.0,NED,23.7,104433,,,Frank Dancevic,R,185.0,CAN,26.2,6-7(6) 6-4 6-4,3,R32,145.0,7.0,3.0,109.0,68.0,47.0,26.0,16.0,6.0,8.0,14.0,2.0,120.0,70.0,47.0,26.0,16.0,6.0,10.0,65.0,778.0,269.0,172.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,9,103598,7.0,,Xavier Malisse,R,185.0,BEL,30.4,104947,,,Marsel Ilhan,R,191.0,TUR,23.5,6-3 6-1,3,R32,71.0,4.0,0.0,38.0,19.0,15.0,12.0,8.0,0.0,2.0,2.0,4.0,61.0,34.0,18.0,9.0,8.0,8.0,14.0,60.0,816.0,90.0,574.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,10,103565,,,Stephane Robert,R,185.0,FRA,30.6,104890,,,Andreas Haider Maurer,R,190.0,AUT,23.7,6-4 6-4,3,R32,71.0,0.0,0.0,54.0,26.0,20.0,20.0,10.0,3.0,4.0,2.0,7.0,54.0,20.0,16.0,17.0,10.0,1.0,4.0,122.0,460.0,119.0,476.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,11,103451,,,Bjorn Phau,R,175.0,GER,31.2,104620,,,Simone Bolelli,R,183.0,ITA,25.2,6-2 6-2,3,R32,74.0,2.0,1.0,42.0,24.0,21.0,10.0,8.0,1.0,2.0,1.0,0.0,57.0,40.0,21.0,6.0,8.0,4.0,9.0,102.0,551.0,107.0,532.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,12,104755,4.0,,Richard Gasquet,R,183.0,FRA,24.5,104273,,Q,Edouard Roger-Vasselin,R,185.0,FRA,27.0,6-1 6-3,3,R32,73.0,1.0,0.0,47.0,33.0,27.0,7.0,8.0,0.0,0.0,3.0,3.0,58.0,34.0,19.0,10.0,8.0,4.0,8.0,30.0,1385.0,124.0,456.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,13,104386,6.0,,Janko Tipsarevic,R,180.0,SRB,26.5,104724,,,Eduardo Schwank,R,183.0,ARG,24.6,6-3 6-4,3,R32,80.0,9.0,2.0,53.0,29.0,27.0,14.0,10.0,3.0,3.0,0.0,2.0,54.0,34.0,23.0,11.0,9.0,2.0,4.0,49.0,935.0,74.0,655.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,14,104628,,Q,Alexander Kudryavtsev,R,183.0,RUS,25.1,106026,,WC,Yuki Bhambri,R,185.0,IND,18.4,6-2 6-1,3,R32,50.0,4.0,1.0,36.0,17.0,16.0,10.0,7.0,0.0,1.0,2.0,3.0,43.0,24.0,11.0,7.0,8.0,4.0,10.0,159.0,336.0,505.0,60.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,15,104268,,,Alejandro Falla,L,185.0,COL,27.1,104349,,,Rui Machado,R,178.0,POR,26.7,7-5 6-3,3,R32,100.0,3.0,3.0,64.0,38.0,25.0,15.0,10.0,4.0,6.0,1.0,4.0,70.0,41.0,26.0,11.0,11.0,2.0,7.0,105.0,540.0,93.0,573.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,16,105453,,,Kei Nishikori,R,178.0,JPN,21.0,105227,2.0,,Marin Cilic,R,198.0,CRO,22.2,4-6 7-6(0) 6-2,3,R32,154.0,1.0,2.0,106.0,66.0,51.0,22.0,15.0,10.0,11.0,5.0,4.0,92.0,49.0,37.0,23.0,15.0,3.0,5.0,98.0,554.0,14.0,2300.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,17,104607,1.0,,Tomas Berdych,R,196.0,CZE,25.2,104471,,,Ivan Dodig,R,183.0,CRO,26.0,6-2 6-4,3,R16,87.0,1.0,1.0,49.0,31.0,23.0,11.0,9.0,1.0,2.0,6.0,4.0,57.0,30.0,17.0,12.0,9.0,3.0,7.0,6.0,3955.0,88.0,586.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,18,104882,,,Blaz Kavcic,R,188.0,SLO,23.8,103470,,,Robert Kendrick,R,190.0,USA,31.1,6-2 6-2,3,R16,57.0,4.0,2.0,43.0,31.0,27.0,6.0,8.0,0.0,0.0,4.0,1.0,44.0,23.0,12.0,10.0,8.0,1.0,5.0,112.0,516.0,115.0,486.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,19,104527,3.0,,Stan Wawrinka,R,183.0,SUI,25.7,105676,,Q,David Goffin,R,180.0,BEL,20.0,7-6(3) 7-6(3),3,R16,116.0,7.0,2.0,86.0,50.0,35.0,21.0,12.0,4.0,6.0,5.0,3.0,91.0,64.0,41.0,15.0,12.0,5.0,7.0,21.0,1755.0,228.0,210.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,20,104898,8.0,,Robin Haase,R,191.0,NED,23.7,105216,,Q,Yuichi Sugita,R,173.0,JPN,22.2,4-6 6-3 6-4,3,R16,114.0,10.0,2.0,91.0,56.0,38.0,20.0,15.0,5.0,8.0,2.0,2.0,82.0,47.0,35.0,14.0,14.0,2.0,6.0,65.0,778.0,180.0,295.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,21,103598,7.0,,Xavier Malisse,R,185.0,BEL,30.4,103565,,,Stephane Robert,R,185.0,FRA,30.6,6-2 6-2,3,R16,58.0,3.0,1.0,43.0,26.0,24.0,10.0,8.0,0.0,0.0,0.0,3.0,45.0,25.0,18.0,6.0,8.0,1.0,5.0,60.0,816.0,122.0,460.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,22,103451,,,Bjorn Phau,R,175.0,GER,31.2,104755,4.0,,Richard Gasquet,R,183.0,FRA,24.5,1-6 7-6(5) 7-6(4),3,R16,151.0,4.0,3.0,104.0,63.0,41.0,19.0,15.0,8.0,14.0,8.0,6.0,111.0,71.0,51.0,15.0,16.0,2.0,6.0,102.0,551.0,30.0,1385.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,23,104386,6.0,,Janko Tipsarevic,R,180.0,SRB,26.5,104628,,Q,Alexander Kudryavtsev,R,183.0,RUS,25.1,6-2 7-6(3),3,R16,82.0,7.0,0.0,56.0,31.0,27.0,19.0,10.0,0.0,0.0,5.0,0.0,73.0,47.0,33.0,11.0,10.0,3.0,5.0,49.0,935.0,159.0,336.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,24,105453,,,Kei Nishikori,R,178.0,JPN,21.0,104268,,,Alejandro Falla,L,185.0,COL,27.1,4-6 6-3 6-2,3,R16,129.0,4.0,5.0,82.0,53.0,34.0,17.0,14.0,4.0,8.0,1.0,5.0,100.0,68.0,38.0,14.0,13.0,14.0,20.0,98.0,554.0,105.0,540.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,25,104607,1.0,,Tomas Berdych,R,196.0,CZE,25.2,104882,,,Blaz Kavcic,R,188.0,SLO,23.8,6-3 6-3,3,QF,85.0,3.0,1.0,59.0,41.0,28.0,6.0,9.0,4.0,6.0,2.0,9.0,56.0,34.0,22.0,5.0,9.0,4.0,9.0,6.0,3955.0,112.0,516.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,26,104527,3.0,,Stan Wawrinka,R,183.0,SUI,25.7,104898,8.0,,Robin Haase,R,191.0,NED,23.7,3-6 6-3 6-3,3,QF,115.0,7.0,1.0,82.0,56.0,40.0,14.0,14.0,4.0,6.0,4.0,2.0,95.0,59.0,38.0,18.0,13.0,11.0,14.0,21.0,1755.0,65.0,778.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,27,103598,7.0,,Xavier Malisse,R,185.0,BEL,30.4,103451,,,Bjorn Phau,R,175.0,GER,31.2,6-0 6-2,3,QF,72.0,5.0,0.0,53.0,33.0,25.0,12.0,7.0,7.0,7.0,0.0,4.0,50.0,32.0,17.0,4.0,7.0,1.0,6.0,60.0,816.0,102.0,551.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,28,104386,6.0,,Janko Tipsarevic,R,180.0,SRB,26.5,105453,,,Kei Nishikori,R,178.0,JPN,21.0,6-4 6-4,3,QF,103.0,5.0,0.0,63.0,45.0,29.0,15.0,10.0,4.0,5.0,1.0,1.0,68.0,45.0,26.0,14.0,10.0,3.0,6.0,49.0,935.0,98.0,554.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,29,104527,3.0,,Stan Wawrinka,R,183.0,SUI,25.7,104607,1.0,,Tomas Berdych,R,196.0,CZE,25.2,6-4 6-1,3,SF,76.0,7.0,1.0,50.0,33.0,22.0,12.0,8.0,1.0,1.0,4.0,2.0,51.0,34.0,22.0,7.0,9.0,1.0,5.0,21.0,1755.0,6.0,3955.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,30,103598,7.0,,Xavier Malisse,R,185.0,BEL,30.4,104386,6.0,,Janko Tipsarevic,R,180.0,SRB,26.5,3-6 6-3 6-2,3,SF,98.0,8.0,0.0,63.0,42.0,36.0,11.0,13.0,0.0,2.0,11.0,1.0,77.0,49.0,39.0,9.0,13.0,4.0,8.0,60.0,816.0,49.0,935.0,atp_matches_2011.csv
2011-891,Chennai,Hard,32,A,20110103,31,104527,3.0,,Stan Wawrinka,R,183.0,SUI,25.7,103598,7.0,,Xavier Malisse,R,185.0,BEL,30.4,7-5 4-6 6-1,3,F,134.0,5.0,0.0,90.0,54.0,40.0,22.0,15.0,3.0,5.0,1.0,2.0,83.0,44.0,32.0,21.0,14.0,4.0,8.0,21.0,1755.0,60.0,816.0,atp_matches_2011.csv
2011-451,Doha,Hard,32,A,20110103,1,104745,1.0,,Rafael Nadal,L,185.0,ESP,24.5,103971,,,Karol Beck,R,180.0,SVK,28.7,6-3 6-0,3,R32,70.0,1.0,2.0,47.0,33.0,26.0,7.0,8.0,4.0,5.0,4.0,4.0,53.0,30.0,16.0,6.0,7.0,9.0,14.0,1.0,12450.0,103.0,549.0,atp_matches_2011.csv
2011-451,Doha,Hard,32,A,20110103,2,105041,,,Lukas Lacko,R,185.0,SVK,23.1,105137,,,Pere Riba,R,183.0,ESP,22.7,5-7 7-6(7) 7-6(4),3,R32,157.0,12.0,4.0,123.0,69.0,54.0,32.0,18.0,5.0,7.0,19.0,7.0,134.0,73.0,58.0,31.0,18.0,4.0,5.0,89.0,578.0,72.0,672.0,atp_matches_2011.csv
2011-451,Doha,Hard,32,A,20110103,3,105099,,Q,Antonio Veic,R,180.0,CRO,22.8,104789,,WC,Sherif Sabry,U,,EGY,24.3,3-6 7-5 6-0,3,R32,125.0,1.0,2.0,81.0,54.0,38.0,11.0,13.0,5.0,9.0,1.0,1.0,90.0,47.0,28.0,21.0,14.0,5.0,12.0,191.0,277.0,586.0,39.0,atp_matches_2011.csv
2011-451,Doha,Hard,32,A,20110103,4,105208,5.0,,Ernests Gulbis,R,190.0,LAT,22.3,103812,,,Victor Hanescu,R,198.0,ROU,29.4,6-3 7-6(6),3,R32,91.0,11.0,2.0,63.0,41.0,31.0,13.0,11.0,0.0,2.0,6.0,0.0,67.0,51.0,33.0,8.0,10.0,1.0,4.0,24.0,1505.0,51.0,915.0,atp_matches_2011.csv
