tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file
2020-0083,Eckental CH,Hard,32,C,20201102,280,208819,,WC,Max Hans Rehberg,R,183.0,GER,17.1,104559,,Alt,Teymuraz Gabashvili,R,185.0,RUS,35.4,7-6(3) 5-2 RET,3,R32,95.0,6.0,8.0,79.0,38.0,30.0,21.0,10.0,5.0,6.0,6.0,9.0,63.0,34.0,27.0,14.0,9.0,5.0,7.0,,,274.0,188.0,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,281,105539,4.0,,Evgeny Donskoy,R,185.0,RUS,30.4,106072,,,Alexey Vatutin,R,178.0,RUS,28.0,6-1 6-3,3,R32,65.0,3.0,2.0,46.0,25.0,21.0,10.0,8.0,0.0,1.0,1.0,3.0,65.0,36.0,19.0,11.0,8.0,4.0,9.0,120.0,530.0,247.0,218.0,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,282,200346,,WC,Mats Rosenkranz,L,193.0,GER,22.1,105373,8.0,,Martin Klizan,L,191.0,SVK,31.3,6-2 6-2,3,R32,63.0,8.0,2.0,38.0,24.0,23.0,10.0,8.0,0.0,0.0,6.0,7.0,66.0,35.0,22.0,12.0,8.0,6.0,10.0,603.0,42.0,149.0,419.0,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,283,202359,,Q,Marvin Moeller,R,178.0,GER,21.7,105011,,,Illya Marchenko,R,185.0,UKR,33.1,6-3 1-6 6-1,3,R32,98.0,6.0,4.0,80.0,50.0,39.0,12.0,12.0,5.0,7.0,5.0,4.0,67.0,36.0,26.0,15.0,11.0,2.0,5.0,1495.0,2.0,216.0,263.0,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,284,126128,,,Roman Safiullin,R,185.0,RUS,23.2,111453,,,Mikael Torpegaard,R,193.0,DEN,26.4,4-6 6-4 6-2,3,R32,105.0,5.0,3.0,85.0,54.0,39.0,16.0,14.0,4.0,6.0,4.0,4.0,87.0,46.0,30.0,20.0,14.0,2.0,6.0,179.0,347.0,196.0,311.0,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,285,111794,1.0,,Kamil Majchrzak,R,180.0,POL,24.8,124116,,,Sebastian Ofner,R,191.0,AUT,24.4,5-1 RET,3,R32,18.0,3.0,1.0,17.0,10.0,8.0,4.0,3.0,0.0,0.0,1.0,1.0,17.0,7.0,5.0,3.0,3.0,1.0,3.0,106.0,672.0,158.0,402.0,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,286,200615,2.0,,Alexei Popyrin,R,196.0,AUS,21.2,144645,,,Zdenek Kolar,R,183.0,CZE,24.0,6-4 6-4,3,R16,74.0,5.0,4.0,53.0,29.0,27.0,7.0,10.0,1.0,3.0,1.0,1.0,62.0,37.0,21.0,12.0,10.0,1.0,5.0,110.0,613.0,229.0,249.0,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,287,200624,7.0,,Sebastian Korda,R,196.0,USA,20.3,122351,,Q,Johannes Haerteis,L,196.0,GER,24.6,6-2 1-6 6-1,3,R16,84.0,11.0,0.0,68.0,43.0,29.0,15.0,11.0,4.0,6.0,4.0,6.0,78.0,42.0,26.0,17.0,11.0,13.0,17.0,136.0,466.0,329.0,129.0,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,288,125802,3.0,,Ilya Ivashka,R,193.0,BLR,26.6,200514,,,Jurij Rodionov,L,191.0,AUT,21.4,6-0 6-1,3,R16,47.0,2.0,0.0,37.0,23.0,18.0,12.0,7.0,1.0,1.0,2.0,5.0,39.0,22.0,11.0,4.0,6.0,3.0,8.0,115.0,573.0,143.0,450.0,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,289,144817,,,Marc Andrea Huesler,L,196.0,SUI,24.3,104897,,LL,Matthias Bachinger,R,188.0,GER,33.5,6-3 6-1,3,R16,55.0,1.0,2.0,42.0,25.0,22.0,11.0,8.0,3.0,3.0,4.0,3.0,63.0,33.0,21.0,11.0,8.0,4.0,8.0,156.0,405.0,278.0,180.0,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,290,106368,,,Ramkumar Ramanathan,R,188.0,IND,25.9,105655,,,Hiroki Moriya,R,168.0,JPN,30.0,7-6(1) 6-4,3,R16,89.0,14.0,6.0,62.0,38.0,32.0,15.0,11.0,2.0,3.0,0.0,5.0,77.0,46.0,32.0,15.0,11.0,1.0,3.0,206.0,285.0,246.0,219.0,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,291,105539,4.0,,Evgeny Donskoy,R,185.0,RUS,30.4,208819,,WC,Max Hans Rehberg,R,183.0,GER,17.1,3-6 6-3 7-6(5),3,R16,137.0,8.0,5.0,96.0,49.0,37.0,17.0,15.0,8.0,14.0,1.0,8.0,117.0,60.0,42.0,21.0,15.0,9.0,15.0,120.0,530.0,,,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,292,202359,,Q,Marvin Moeller,R,178.0,GER,21.7,200346,,WC,Mats Rosenkranz,L,193.0,GER,22.1,6-2 6-4,3,R16,62.0,1.0,2.0,48.0,24.0,18.0,16.0,9.0,0.0,1.0,7.0,4.0,62.0,42.0,27.0,7.0,9.0,9.0,13.0,1495.0,2.0,603.0,42.0,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,293,111794,1.0,,Kamil Majchrzak,R,180.0,POL,24.8,126128,,,Roman Safiullin,R,185.0,RUS,23.2,6-1 3-6 6-3,3,R16,81.0,6.0,3.0,68.0,39.0,32.0,17.0,13.0,2.0,4.0,9.0,4.0,64.0,39.0,30.0,9.0,12.0,4.0,8.0,106.0,672.0,179.0,347.0,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,294,200624,7.0,,Sebastian Korda,R,196.0,USA,20.3,200615,2.0,,Alexei Popyrin,R,196.0,AUS,21.2,6-4 6-4,3,QF,67.0,4.0,3.0,56.0,36.0,28.0,13.0,10.0,3.0,4.0,5.0,0.0,57.0,32.0,20.0,13.0,10.0,0.0,3.0,136.0,466.0,110.0,613.0,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,295,125802,3.0,,Ilya Ivashka,R,193.0,BLR,26.6,144817,,,Marc Andrea Huesler,L,196.0,SUI,24.3,6-4 6-4,3,QF,61.0,4.0,2.0,50.0,37.0,32.0,9.0,10.0,1.0,1.0,5.0,1.0,53.0,35.0,24.0,12.0,10.0,2.0,4.0,115.0,573.0,156.0,405.0,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,296,106368,,,Ramkumar Ramanathan,R,188.0,IND,25.9,105539,4.0,,Evgeny Donskoy,R,185.0,RUS,30.4,6-2 6-1,3,QF,57.0,11.0,4.0,37.0,22.0,22.0,7.0,7.0,1.0,1.0,2.0,3.0,66.0,43.0,25.0,7.0,8.0,11.0,16.0,206.0,285.0,120.0,530.0,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,297,202359,,Q,Marvin Moeller,R,178.0,GER,21.7,111794,1.0,,Kamil Majchrzak,R,180.0,POL,24.8,6-4 6-2,3,QF,69.0,9.0,2.0,59.0,33.0,26.0,12.0,9.0,1.0,2.0,4.0,3.0,60.0,33.0,23.0,11.0,9.0,6.0,10.0,1495.0,2.0,106.0,672.0,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,298,200624,7.0,,Sebastian Korda,R,196.0,USA,20.3,125802,3.0,,Ilya Ivashka,R,193.0,BLR,26.6,6-2 6-4,3,SF,68.0,10.0,1.0,62.0,44.0,35.0,7.0,9.0,2.0,2.0,7.0,1.0,57.0,44.0,27.0,7.0,9.0,1.0,4.0,136.0,466.0,115.0,573.0,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,299,106368,,,Ramkumar Ramanathan,R,188.0,IND,25.9,202359,,Q,Marvin Moeller,R,178.0,GER,21.7,4-6 6-1 6-1,3,SF,82.0,12.0,7.0,82.0,48.0,39.0,14.0,12.0,5.0,6.0,2.0,7.0,64.0,32.0,24.0,14.0,12.0,2.0,7.0,206.0,285.0,1495.0,2.0,atp_matches_qual_chall_2020.csv
2020-0083,Eckental CH,Hard,32,C,20201102,300,200624,7.0,,Sebastian Korda,R,196.0,USA,20.3,106368,,,Ramkumar Ramanathan,R,188.0,IND,25.9,6-4 6-4,3,F,83.0,2.0,3.0,66.0,40.0,31.0,12.0,10.0,3.0,4.0,6.0,9.0,67.0,35.0,24.0,15.0,10.0,2.0,5.0,136.0,466.0,206.0,285.0,atp_matches_qual_chall_2020.csv
2020-0301,Auckland,Hard,32,A,20200113,243,104919,5.0,,Leonardo Mayer,R,188.0,ARG,32.6,144650,,,Rhett Purcell,R,191.0,NZL,23.9,7-5 4-6 6-1,3,Q1,113.0,5.0,3.0,80.0,51.0,37.0,19.0,15.0,2.0,5.0,3.0,4.0,77.0,45.0,30.0,16.0,14.0,3.0,8.0,100.0,558.0,901.0,13.0,atp_matches_qual_chall_2020.csv
2020-0301,Auckland,Hard,32,A,20200113,244,106329,4.0,,Thiago Monteiro,L,183.0,BRA,25.6,208055,,WC,Ajeet Rai,R,188.0,NZL,20.9,6-4 6-2,3,Q1,68.0,4.0,0.0,45.0,31.0,24.0,12.0,9.0,0.0,0.0,3.0,3.0,63.0,35.0,25.0,11.0,9.0,4.0,7.0,86.0,616.0,989.0,10.0,atp_matches_qual_chall_2020.csv
2020-0301,Auckland,Hard,32,A,20200113,246,144707,3.0,,Mikael Ymer,R,183.0,SWE,21.3,104433,,Alt,Frank Dancevic,R,185.0,CAN,35.2,7-5 7-6(4),3,Q1,96.0,2.0,4.0,83.0,51.0,43.0,14.0,12.0,3.0,3.0,9.0,2.0,78.0,45.0,32.0,20.0,12.0,2.0,3.0,77.0,685.0,,,atp_matches_qual_chall_2020.csv
2020-0301,Auckland,Hard,32,A,20200113,247,105577,8.0,,Vasek Pospisil,R,193.0,CAN,29.5,208485,,Alt,Kiranpal Pannu,R,185.0,NZL,23.0,6-2 6-4,3,Q1,62.0,14.0,4.0,47.0,29.0,26.0,12.0,9.0,2.0,2.0,2.0,5.0,56.0,32.0,24.0,10.0,9.0,5.0,8.0,146.0,360.0,1250.0,4.0,atp_matches_qual_chall_2020.csv
2020-0301,Auckland,Hard,32,A,20200113,249,105147,7.0,,Tatsuma Ito,R,180.0,JPN,31.6,105810,,,Shuichi Sekiguchi,R,168.0,JPN,28.4,6-3 4-6 6-4,3,Q1,125.0,6.0,3.0,94.0,72.0,48.0,11.0,15.0,6.0,9.0,6.0,2.0,90.0,58.0,37.0,15.0,14.0,5.0,9.0,144.0,362.0,261.0,171.0,atp_matches_qual_chall_2020.csv
2020-0301,Auckland,Hard,32,A,20200113,250,111581,,Alt,Michael Mmoh,R,188.0,USA,22.0,106198,1.0,,Hugo Dellien,R,180.0,BOL,26.5,6-0 6-1,3,Q1,43.0,2.0,2.0,35.0,27.0,23.0,5.0,7.0,0.0,0.0,0.0,1.0,36.0,24.0,10.0,3.0,6.0,3.0,8.0,227.0,207.0,72.0,743.0,atp_matches_qual_chall_2020.csv
2020-0301,Auckland,Hard,32,A,20200113,251,106329,4.0,,Thiago Monteiro,L,183.0,BRA,25.6,104919,5.0,,Leonardo Mayer,R,188.0,ARG,32.6,7-6(3) 4-6 6-1,3,Q2,123.0,8.0,2.0,90.0,64.0,53.0,13.0,15.0,1.0,3.0,5.0,4.0,84.0,49.0,39.0,13.0,14.0,1.0,4.0,86.0,616.0,100.0,558.0,atp_matches_qual_chall_2020.csv
2020-0301,Auckland,Hard,32,A,20200113,252,144707,3.0,,Mikael Ymer,R,183.0,SWE,21.3,111456,6.0,,Mackenzie Mcdonald,R,178.0,USA,24.7,6-4 6-3,3,Q2,73.0,2.0,0.0,61.0,50.0,33.0,8.0,10.0,5.0,6.0,3.0,2.0,49.0,32.0,18.0,11.0,9.0,1.0,4.0,77.0,685.0,132.0,413.0,atp_matches_qual_chall_2020.csv
2020-0301,Auckland,Hard,32,A,20200113,253,105577,8.0,,Vasek Pospisil,R,193.0,CAN,29.5,208029,,WC,Holger Rune,R,188.0,DEN,16.7,7-5 6-1,3,Q2,66.0,7.0,0.0,48.0,33.0,28.0,7.0,9.0,2.0,4.0,0.0,2.0,54.0,34.0,14.0,12.0,10.0,3.0,9.0,146.0,360.0,1019.0,9.0,atp_matches_qual_chall_2020.csv
2020-0301,Auckland,Hard,32,A,20200113,254,111581,,Alt,Michael Mmoh,R,188.0,USA,22.0,105147,7.0,,Tatsuma Ito,R,180.0,JPN,31.6,6-2 6-2,3,Q2,70.0,9.0,2.0,61.0,43.0,26.0,14.0,8.0,9.0,10.0,1.0,1.0,44.0,28.0,13.0,5.0,8.0,1.0,6.0,227.0,207.0,144.0,362.0,atp_matches_qual_chall_2020.csv
2020-0319,Kitzbuhel,Clay,32,A,20200907,237,105870,11.0,,Yannick Hanfmann,R,193.0,GER,28.7,105208,,,Ernests Gulbis,R,190.0,LAT,32.0,7-6(3) 6-1,3,Q1,81.0,4.0,1.0,57.0,34.0,30.0,15.0,10.0,0.0,0.0,4.0,2.0,61.0,37.0,30.0,8.0,9.0,2.0,4.0,118.0,486.0,158.0,341.0,atp_matches_qual_chall_2020.csv
2020-0319,Kitzbuhel,Clay,32,A,20200907,238,106329,6.0,,Thiago Monteiro,L,183.0,BRA,26.2,111192,,Alt,Lucas Miedler,R,183.0,AUT,24.1,6-2 6-7(5) 7-5,3,Q1,163.0,5.0,4.0,108.0,78.0,54.0,12.0,16.0,7.0,11.0,9.0,3.0,124.0,81.0,46.0,20.0,16.0,12.0,19.0,83.0,700.0,295.0,142.0,atp_matches_qual_chall_2020.csv
2020-0319,Kitzbuhel,Clay,32,A,20200907,239,104312,8.0,,Andreas Seppi,R,190.0,ITA,36.5,126845,,Alt,Max Purcell,R,185.0,AUS,22.4,1-6 6-2 6-4,3,Q1,100.0,3.0,8.0,77.0,38.0,27.0,19.0,12.0,4.0,7.0,6.0,3.0,79.0,50.0,29.0,17.0,13.0,1.0,5.0,89.0,671.0,220.0,233.0,atp_matches_qual_chall_2020.csv
2020-0319,Kitzbuhel,Clay,32,A,20200907,240,111513,5.0,,Laslo Djere,R,188.0,SRB,25.2,105634,,Alt,Viktor Galovic,R,193.0,ITA,29.9,6-3 7-5,3,Q1,83.0,7.0,2.0,78.0,42.0,33.0,18.0,11.0,5.0,6.0,2.0,4.0,51.0,24.0,17.0,13.0,10.0,0.0,3.0,81.0,705.0,267.0,177.0,atp_matches_qual_chall_2020.csv
2020-0319,Kitzbuhel,Clay,32,A,20200907,241,200514,,,Jurij Rodionov,L,191.0,AUT,21.2,106291,,Alt,Luke Saville,R,188.0,AUS,26.6,6-4 6-2,3,Q1,80.0,6.0,1.0,64.0,45.0,31.0,13.0,9.0,6.0,6.0,3.0,3.0,68.0,28.0,19.0,20.0,9.0,5.0,8.0,172.0,314.0,352.0,110.0,atp_matches_qual_chall_2020.csv
2020-0319,Kitzbuhel,Clay,32,A,20200907,242,105643,4.0,,Federico Delbonis,L,193.0,ARG,29.9,104897,,Alt,Matthias Bachinger,R,188.0,GER,33.4,7-6(2) 6-4,3,Q1,99.0,3.0,5.0,65.0,38.0,31.0,12.0,11.0,1.0,3.0,4.0,4.0,82.0,37.0,25.0,21.0,11.0,6.0,9.0,79.0,711.0,270.0,175.0,atp_matches_qual_chall_2020.csv
2020-0319,Kitzbuhel,Clay,32,A,20200907,243,105432,12.0,,Prajnesh Gunneswaran,L,188.0,IND,30.8,207491,,WC,Sandro Kopp,R,185.0,AUT,20.2,6-4 1-6 6-4,3,Q1,97.0,5.0,2.0,72.0,47.0,33.0,13.0,13.0,2.0,5.0,5.0,5.0,75.0,53.0,40.0,8.0,14.0,1.0,4.0,136.0,405.0,777.0,21.0,atp_matches_qual_chall_2020.csv
2020-0319,Kitzbuhel,Clay,32,A,20200907,244,144817,,Alt,Marc Andrea Huesler,L,196.0,SUI,24.1,105226,3.0,,Attila Balazs,R,180.0,HUN,31.9,6-4 6-0,3,Q1,59.0,4.0,1.0,42.0,23.0,18.0,12.0,8.0,1.0,2.0,2.0,4.0,57.0,31.0,19.0,8.0,8.0,10.0,15.0,303.0,139.0,78.0,715.0,atp_matches_qual_chall_2020.csv
2020-0319,Kitzbuhel,Clay,32,A,20200907,245,109739,,Alt,Maximilian Marterer,L,188.0,GER,25.2,136440,9.0,,Dominik Koepfer,L,180.0,GER,26.3,6-7(1) 6-3 6-2,3,Q1,141.0,1.0,2.0,101.0,62.0,47.0,21.0,14.0,6.0,6.0,3.0,4.0,115.0,72.0,45.0,24.0,15.0,8.0,12.0,337.0,118.0,91.0,652.0,atp_matches_qual_chall_2020.csv
2020-0319,Kitzbuhel,Clay,32,A,20200907,246,106078,2.0,,Egor Gerasimov,R,196.0,BLR,27.8,126623,,WC,Alexander Erler,R,193.0,AUT,22.8,7-6(2) 6-3,3,Q1,91.0,9.0,2.0,61.0,39.0,30.0,14.0,10.0,1.0,2.0,4.0,3.0,76.0,37.0,28.0,18.0,11.0,3.0,6.0,72.0,744.0,494.0,62.0,atp_matches_qual_chall_2020.csv
2020-0319,Kitzbuhel,Clay,32,A,20200907,247,209857,,WC,Leandro Riedi,R,191.0,SUI,18.5,105413,10.0,,Andrej Martin,R,183.0,SVK,30.9,4-6 6-4 7-6(4),3,Q1,166.0,2.0,5.0,101.0,53.0,39.0,21.0,16.0,6.0,11.0,5.0,9.0,128.0,85.0,55.0,18.0,16.0,5.0,10.0,1327.0,3.0,98.0,638.0,atp_matches_qual_chall_2020.csv
2020-0319,Kitzbuhel,Clay,32,A,20200907,248,105732,1.0,,Pierre Hugues Herbert,R,188.0,FRA,29.4,202195,,,Maxime Cressy,R,201.0,USA,23.3,6-1 6-3,3,Q1,57.0,1.0,1.0,45.0,21.0,14.0,19.0,8.0,1.0,1.0,7.0,6.0,42.0,24.0,14.0,6.0,8.0,0.0,4.0,69.0,775.0,168.0,320.0,atp_matches_qual_chall_2020.csv
