tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file
2008-1536,Madrid Masters,Hard,48,M,20081012,11,105227,,,Marin Cilic,R,198.0,CRO,20.0,103694,,Q,Olivier Rochus,R,168.0,BEL,27.7,6-3 7-5,3,R64,99.0,15.0,3.0,68.0,38.0,29.0,19.0,11.0,3.0,3.0,0.0,9.0,77.0,40.0,27.0,19.0,10.0,7.0,9.0,24.0,1170.0,110.0,442.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,12,104620,,LL,Simone Bolelli,R,183.0,ITA,23.0,104597,,,Nicolas Almagro,R,183.0,ESP,23.1,7-6(4) 6-1,3,R64,71.0,6.0,0.0,58.0,42.0,33.0,9.0,10.0,2.0,3.0,3.0,2.0,50.0,33.0,22.0,10.0,9.0,2.0,5.0,43.0,810.0,17.0,1305.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,13,104607,,,Tomas Berdych,R,196.0,CZE,23.0,102783,,,Rainer Schuettler,R,180.0,GER,32.4,6-1 6-2,3,R64,54.0,7.0,1.0,33.0,23.0,19.0,6.0,7.0,0.0,1.0,2.0,2.0,50.0,32.0,15.0,4.0,8.0,2.0,8.0,22.0,1205.0,35.0,1014.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,14,103813,,,Jarkko Nieminen,L,185.0,FIN,27.2,104022,,,Mikhail Youzhny,R,183.0,RUS,26.3,7-5 3-6 6-2,3,R64,113.0,6.0,1.0,97.0,66.0,48.0,15.0,14.0,6.0,8.0,7.0,0.0,85.0,56.0,34.0,20.0,15.0,2.0,6.0,33.0,1030.0,23.0,1190.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,15,104719,,Q,Marcel Granollers,R,190.0,ESP,22.5,103908,,,Paul Henri Mathieu,R,185.0,FRA,26.7,6-4 6-4,3,R64,83.0,7.0,0.0,54.0,30.0,24.0,16.0,10.0,0.0,0.0,2.0,2.0,59.0,28.0,20.0,16.0,10.0,3.0,5.0,58.0,696.0,29.0,1070.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,16,103285,,,Radek Stepanek,R,185.0,CZE,29.8,104338,,,Juan Monaco,R,185.0,ARG,24.5,6-1 6-1,3,R64,52.0,3.0,2.0,39.0,26.0,23.0,7.0,7.0,1.0,1.0,1.0,1.0,40.0,26.0,10.0,7.0,7.0,2.0,7.0,30.0,1065.0,44.0,810.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,17,104745,1.0,,Rafael Nadal,L,185.0,ESP,22.3,105208,,,Ernests Gulbis,R,190.0,LAT,20.1,7-5 3-6 6-3,3,R32,142.0,2.0,2.0,98.0,66.0,47.0,18.0,15.0,4.0,5.0,15.0,8.0,90.0,56.0,46.0,13.0,15.0,3.0,5.0,1.0,7000.0,54.0,719.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,18,104755,15.0,,Richard Gasquet,R,185.0,FRA,22.3,103888,,,Mardy Fish,R,188.0,USA,26.8,6-7(3) 6-4 6-3,3,R32,151.0,8.0,4.0,91.0,49.0,41.0,26.0,15.0,4.0,4.0,23.0,6.0,110.0,65.0,50.0,22.0,16.0,6.0,9.0,14.0,1415.0,25.0,1145.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,19,104527,10.0,,Stan Wawrinka,R,183.0,SUI,23.5,104259,,,Philipp Kohlschreiber,R,178.0,GER,24.9,3-6 7-5 7-6(5),3,R32,152.0,15.0,1.0,96.0,61.0,47.0,24.0,17.0,2.0,4.0,3.0,0.0,107.0,74.0,52.0,21.0,16.0,3.0,4.0,12.0,1520.0,31.0,1065.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,20,103852,,,Feliciano Lopez,L,188.0,ESP,27.0,103970,6.0,,David Ferrer,R,175.0,ESP,26.5,6-4 7-6(4),3,R32,97.0,8.0,6.0,77.0,34.0,28.0,23.0,11.0,3.0,4.0,4.0,2.0,63.0,44.0,35.0,8.0,11.0,0.0,2.0,40.0,865.0,5.0,2315.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,21,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.3,103812,,Q,Victor Hanescu,R,198.0,ROU,27.2,6-7(8) 7-6(6) 3-1 RET,3,R32,140.0,10.0,2.0,90.0,58.0,44.0,22.0,14.0,1.0,2.0,7.0,0.0,99.0,73.0,55.0,12.0,14.0,2.0,4.0,3.0,4725.0,73.0,579.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,22,103333,14.0,,Ivo Karlovic,R,208.0,CRO,29.6,104417,,,Robin Soderling,R,193.0,SWE,24.1,7-6(7) 7-6(8),3,R32,109.0,24.0,3.0,71.0,43.0,41.0,23.0,12.0,0.0,0.0,11.0,6.0,88.0,46.0,40.0,26.0,12.0,3.0,3.0,21.0,1215.0,28.0,1080.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,23,104468,,,Gilles Simon,R,183.0,FRA,23.7,103484,11.0,,James Blake,R,185.0,USA,28.7,3-6 6-1 6-4,3,R32,86.0,2.0,1.0,79.0,44.0,31.0,24.0,13.0,9.0,10.0,2.0,1.0,67.0,38.0,28.0,17.0,13.0,1.0,4.0,16.0,1390.0,11.0,1625.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,24,104068,,Q,Robby Ginepri,R,183.0,USA,26.0,103786,5.0,,Nikolay Davydenko,R,178.0,RUS,27.3,4-6 6-4 6-4,3,R32,125.0,5.0,1.0,96.0,61.0,41.0,22.0,15.0,9.0,11.0,12.0,5.0,82.0,47.0,39.0,16.0,15.0,3.0,6.0,63.0,660.0,6.0,2260.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,25,104053,8.0,,Andy Roddick,R,188.0,USA,26.1,103990,,,Tommy Robredo,R,180.0,ESP,26.4,6-3 6-4,3,R32,69.0,13.0,1.0,56.0,40.0,29.0,12.0,10.0,1.0,1.0,1.0,1.0,46.0,26.0,19.0,11.0,9.0,1.0,3.0,8.0,1970.0,19.0,1255.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,26,104792,,,Gael Monfils,R,193.0,FRA,22.1,103602,12.0,,Fernando Gonzalez,R,183.0,CHI,28.2,6-3 6-4,3,R32,64.0,8.0,1.0,51.0,33.0,30.0,12.0,10.0,1.0,1.0,0.0,3.0,52.0,33.0,25.0,7.0,9.0,2.0,4.0,18.0,1283.0,10.0,1645.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,27,105227,,,Marin Cilic,R,198.0,CRO,20.0,104269,13.0,,Fernando Verdasco,L,188.0,ESP,24.9,6-2 6-3,3,R32,77.0,5.0,3.0,55.0,31.0,26.0,12.0,9.0,3.0,4.0,3.0,2.0,58.0,40.0,23.0,6.0,8.0,3.0,7.0,24.0,1170.0,13.0,1440.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,28,104918,4.0,,Andy Murray,R,190.0,GBR,21.4,104620,,LL,Simone Bolelli,R,183.0,ITA,23.0,6-0 2-1 RET,3,R32,104.0,7.0,0.0,24.0,15.0,13.0,7.0,5.0,0.0,0.0,0.0,1.0,44.0,32.0,13.0,5.0,4.0,7.0,10.0,4.0,2995.0,43.0,810.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,29,103900,7.0,,David Nalbandian,R,180.0,ARG,26.7,104607,,,Tomas Berdych,R,196.0,CZE,23.0,6-2 6-7(5) 6-1,3,R32,118.0,9.0,2.0,88.0,56.0,43.0,18.0,13.0,3.0,4.0,6.0,1.0,87.0,54.0,33.0,15.0,14.0,5.0,11.0,7.0,2175.0,22.0,1205.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,30,105223,9.0,,Juan Martin del Potro,R,198.0,ARG,20.0,103813,,,Jarkko Nieminen,L,185.0,FIN,27.2,6-2 4-2 RET,3,R32,52.0,2.0,1.0,33.0,21.0,21.0,7.0,7.0,0.0,0.0,1.0,2.0,47.0,29.0,18.0,7.0,7.0,4.0,7.0,9.0,1685.0,33.0,1030.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,31,104542,16.0,,Jo-Wilfried Tsonga,R,188.0,FRA,23.4,104719,,Q,Marcel Granollers,R,190.0,ESP,22.5,3-6 6-3 7-6(5),3,R32,131.0,7.0,3.0,87.0,56.0,47.0,15.0,15.0,2.0,4.0,10.0,4.0,95.0,55.0,44.0,20.0,15.0,3.0,5.0,15.0,1410.0,58.0,696.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,32,103819,2.0,,Roger Federer,R,185.0,SUI,27.1,103285,,,Radek Stepanek,R,185.0,CZE,29.8,6-3 7-6(6),3,R32,87.0,10.0,1.0,65.0,40.0,37.0,15.0,11.0,0.0,0.0,9.0,4.0,63.0,32.0,27.0,16.0,10.0,2.0,3.0,2.0,5930.0,30.0,1065.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,33,104745,1.0,,Rafael Nadal,L,185.0,ESP,22.3,104755,15.0,,Richard Gasquet,R,185.0,FRA,22.3,6-4 6-2,3,R16,86.0,2.0,2.0,57.0,33.0,27.0,13.0,9.0,4.0,4.0,4.0,0.0,60.0,35.0,23.0,12.0,9.0,6.0,9.0,1.0,7000.0,14.0,1415.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,34,103852,,,Feliciano Lopez,L,188.0,ESP,27.0,104527,10.0,,Stan Wawrinka,R,183.0,SUI,23.5,6-4 6-4,3,R16,73.0,9.0,1.0,52.0,35.0,30.0,12.0,10.0,0.0,0.0,7.0,1.0,56.0,37.0,28.0,10.0,10.0,1.0,3.0,40.0,865.0,12.0,1520.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,35,103333,14.0,,Ivo Karlovic,R,208.0,CRO,29.6,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.3,7-6(4) 7-6(5),3,R16,102.0,20.0,0.0,83.0,54.0,48.0,14.0,12.0,3.0,3.0,8.0,0.0,71.0,47.0,39.0,17.0,12.0,1.0,1.0,21.0,1215.0,3.0,4725.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,36,104468,,,Gilles Simon,R,183.0,FRA,23.7,104068,,Q,Robby Ginepri,R,183.0,USA,26.0,6-7(6) 6-4 7-6(6),3,R16,155.0,12.0,4.0,112.0,62.0,46.0,29.0,17.0,3.0,6.0,6.0,4.0,128.0,91.0,59.0,19.0,17.0,10.0,14.0,16.0,1390.0,63.0,660.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,37,104792,,,Gael Monfils,R,193.0,FRA,22.1,104053,8.0,,Andy Roddick,R,188.0,USA,26.1,6-4 3-6 6-3,3,R16,100.0,7.0,1.0,86.0,52.0,38.0,21.0,14.0,7.0,8.0,13.0,3.0,79.0,49.0,41.0,15.0,14.0,1.0,3.0,18.0,1283.0,8.0,1970.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,38,104918,4.0,,Andy Murray,R,190.0,GBR,21.4,105227,,,Marin Cilic,R,198.0,CRO,20.0,7-5 7-6(2),3,R16,112.0,4.0,3.0,71.0,38.0,31.0,17.0,12.0,0.0,2.0,11.0,6.0,84.0,41.0,30.0,19.0,12.0,4.0,7.0,4.0,2995.0,24.0,1170.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,39,105223,9.0,,Juan Martin del Potro,R,198.0,ARG,20.0,103900,7.0,,David Nalbandian,R,180.0,ARG,26.7,6-4 6-2,3,R16,85.0,8.0,1.0,57.0,28.0,25.0,12.0,9.0,4.0,5.0,6.0,5.0,55.0,28.0,21.0,8.0,9.0,1.0,5.0,9.0,1685.0,7.0,2175.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,40,103819,2.0,,Roger Federer,R,185.0,SUI,27.1,104542,16.0,,Jo-Wilfried Tsonga,R,188.0,FRA,23.4,6-4 6-1,3,R16,63.0,9.0,1.0,50.0,31.0,25.0,13.0,9.0,4.0,4.0,3.0,5.0,50.0,24.0,18.0,11.0,8.0,5.0,8.0,2.0,5930.0,15.0,1410.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,41,104745,1.0,,Rafael Nadal,L,185.0,ESP,22.3,103852,,,Feliciano Lopez,L,188.0,ESP,27.0,6-4 6-4,3,QF,91.0,0.0,0.0,61.0,43.0,32.0,13.0,10.0,2.0,2.0,4.0,1.0,54.0,29.0,21.0,14.0,10.0,2.0,4.0,1.0,7000.0,40.0,865.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,42,104468,,,Gilles Simon,R,183.0,FRA,23.7,103333,14.0,,Ivo Karlovic,R,208.0,CRO,29.6,7-6(1) 4-6 7-6(2),3,QF,134.0,4.0,1.0,98.0,54.0,42.0,25.0,17.0,2.0,6.0,27.0,1.0,100.0,69.0,54.0,11.0,17.0,4.0,7.0,16.0,1390.0,21.0,1215.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,43,104918,4.0,,Andy Murray,R,190.0,GBR,21.4,104792,,,Gael Monfils,R,193.0,FRA,22.1,6-2 6-2,3,QF,68.0,3.0,0.0,52.0,32.0,22.0,10.0,8.0,0.0,2.0,4.0,2.0,54.0,34.0,17.0,6.0,8.0,5.0,11.0,4.0,2995.0,18.0,1283.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,44,103819,2.0,,Roger Federer,R,185.0,SUI,27.1,105223,9.0,,Juan Martin del Potro,R,198.0,ARG,20.0,6-3 6-3,3,QF,86.0,3.0,0.0,53.0,37.0,29.0,9.0,9.0,1.0,1.0,12.0,4.0,68.0,41.0,30.0,8.0,9.0,6.0,9.0,2.0,5930.0,9.0,1685.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,45,104468,,,Gilles Simon,R,183.0,FRA,23.7,104745,1.0,,Rafael Nadal,L,185.0,ESP,22.3,3-6 7-5 7-6(6),3,SF,203.0,3.0,3.0,147.0,90.0,57.0,28.0,17.0,17.0,22.0,2.0,1.0,102.0,63.0,41.0,23.0,16.0,4.0,8.0,16.0,1390.0,1.0,7000.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,46,104918,4.0,,Andy Murray,R,190.0,GBR,21.4,103819,2.0,,Roger Federer,R,185.0,SUI,27.1,3-6 6-3 7-5,3,SF,117.0,14.0,2.0,86.0,53.0,45.0,17.0,15.0,2.0,3.0,7.0,1.0,98.0,65.0,46.0,18.0,15.0,7.0,9.0,4.0,2995.0,2.0,5930.0,atp_matches_2008.csv
2008-1536,Madrid Masters,Hard,48,M,20081012,47,104918,4.0,,Andy Murray,R,190.0,GBR,21.4,104468,,,Gilles Simon,R,183.0,FRA,23.7,6-4 7-6(6),3,F,95.0,11.0,0.0,66.0,44.0,37.0,11.0,11.0,0.0,0.0,1.0,1.0,75.0,41.0,29.0,19.0,11.0,3.0,4.0,4.0,2995.0,16.0,1390.0,atp_matches_2008.csv
2008-1720,Bangkok,Hard,28,A,20080922,1,104217,,Q,Simon Stadler,L,183.0,GER,25.1,103898,,,Julien Benneteau,R,185.0,FRA,26.7,7-5 6-1,3,R32,77.0,3.0,0.0,58.0,42.0,30.0,10.0,10.0,1.0,2.0,1.0,3.0,57.0,43.0,24.0,6.0,9.0,5.0,9.0,141.0,317.0,54.0,710.0,atp_matches_2008.csv
2008-1720,Bangkok,Hard,28,A,20080922,2,104559,,,Teymuraz Gabashvili,R,188.0,RUS,23.3,103582,,,Michael Berrer,L,193.0,GER,28.2,6-4 6-3,3,R32,76.0,6.0,1.0,54.0,42.0,36.0,5.0,10.0,0.0,0.0,4.0,3.0,61.0,36.0,24.0,13.0,9.0,2.0,4.0,89.0,519.0,100.0,477.0,atp_matches_2008.csv
2008-1720,Bangkok,Hard,28,A,20080922,3,104417,6.0,,Robin Soderling,R,193.0,SWE,24.1,103529,,Q,Aisam Ul Haq Qureshi,R,183.0,PAK,28.5,6-2 6-4,3,R32,69.0,14.0,2.0,56.0,40.0,32.0,9.0,9.0,4.0,4.0,7.0,3.0,50.0,33.0,23.0,6.0,9.0,5.0,8.0,34.0,965.0,207.0,193.0,atp_matches_2008.csv
2008-1720,Bangkok,Hard,28,A,20080922,4,104620,,,Simone Bolelli,R,183.0,ITA,22.9,105064,,,Thomaz Bellucci,L,188.0,BRA,20.7,6-3 6-3,3,R32,69.0,3.0,0.0,51.0,34.0,29.0,8.0,9.0,0.0,0.0,5.0,0.0,51.0,28.0,18.0,11.0,9.0,0.0,3.0,45.0,805.0,79.0,538.0,atp_matches_2008.csv
2008-1720,Bangkok,Hard,28,A,20080922,5,103917,,,Nicolas Mahut,R,190.0,FRA,26.6,103821,,WC,Danai Udomchoke,R,173.0,THA,27.1,6-2 6-7(5) 6-2,3,R32,137.0,6.0,1.0,90.0,56.0,42.0,14.0,14.0,3.0,6.0,5.0,9.0,99.0,65.0,37.0,13.0,14.0,8.0,15.0,74.0,560.0,155.0,282.0,atp_matches_2008.csv
2008-1720,Bangkok,Hard,28,A,20080922,6,103813,5.0,,Jarkko Nieminen,L,185.0,FIN,27.1,105831,,WC,Marko Djokovic,R,,SRB,17.0,6-2 6-0,3,R32,47.0,1.0,0.0,34.0,26.0,22.0,6.0,7.0,0.0,0.0,0.0,2.0,41.0,29.0,13.0,3.0,7.0,2.0,7.0,33.0,1000.0,1734.0,1.0,atp_matches_2008.csv
2008-1720,Bangkok,Hard,28,A,20080922,7,104332,,,Philipp Petzschner,R,185.0,GER,24.4,103498,7.0,,Marat Safin,R,193.0,RUS,28.6,6-4 7-6(4),3,R32,104.0,13.0,4.0,81.0,45.0,30.0,19.0,11.0,2.0,5.0,5.0,3.0,84.0,42.0,30.0,18.0,11.0,5.0,9.0,131.0,355.0,38.0,865.0,atp_matches_2008.csv
2008-1720,Bangkok,Hard,28,A,20080922,8,104999,,,Mischa Zverev,L,190.0,GER,21.0,104635,,WC,Robert Smeets,L,188.0,AUS,22.8,6-4 6-4,3,R32,63.0,9.0,0.0,56.0,45.0,32.0,9.0,10.0,2.0,2.0,6.0,0.0,58.0,30.0,24.0,14.0,10.0,4.0,6.0,97.0,482.0,168.0,255.0,atp_matches_2008.csv
2008-1720,Bangkok,Hard,28,A,20080922,9,103470,,,Robert Kendrick,R,190.0,USA,28.8,102567,,Q,George Bastl,R,183.0,SUI,33.4,6-3 7-6(4),3,R32,81.0,14.0,2.0,66.0,49.0,42.0,11.0,11.0,1.0,1.0,7.0,0.0,63.0,47.0,36.0,9.0,10.0,3.0,4.0,102.0,466.0,339.0,103.0,atp_matches_2008.csv
2008-1720,Bangkok,Hard,28,A,20080922,10,103781,8.0,,Jurgen Melzer,L,183.0,AUT,27.3,105385,,,Donald Young,L,183.0,USA,19.1,6-3 6-3,3,R32,71.0,3.0,1.0,45.0,28.0,23.0,9.0,9.0,0.0,1.0,3.0,2.0,69.0,38.0,22.0,17.0,9.0,9.0,13.0,41.0,854.0,119.0,392.0,atp_matches_2008.csv
2008-1720,Bangkok,Hard,28,A,20080922,11,104678,,,Viktor Troicki,R,193.0,SRB,22.6,102148,,,Fabrice Santoro,R,178.0,FRA,35.7,7-6(4) 6-2,3,R32,95.0,3.0,0.0,68.0,48.0,31.0,14.0,10.0,1.0,2.0,3.0,0.0,73.0,46.0,26.0,16.0,10.0,4.0,7.0,65.0,626.0,63.0,661.0,atp_matches_2008.csv
2008-1720,Bangkok,Hard,28,A,20080922,12,104160,,Q,Lukas Dlouhy,R,185.0,CZE,25.4,103794,,,Benjamin Becker,R,178.0,GER,27.2,6-4 7-6(4),3,R32,77.0,10.0,6.0,78.0,57.0,46.0,6.0,11.0,3.0,5.0,8.0,0.0,70.0,37.0,27.0,17.0,11.0,2.0,5.0,166.0,258.0,104.0,462.0,atp_matches_2008.csv
2008-1720,Bangkok,Hard,28,A,20080922,13,104925,1.0,,Novak Djokovic,R,188.0,SRB,21.3,104217,,Q,Simon Stadler,L,183.0,GER,25.1,6-1 6-3,3,R16,66.0,5.0,1.0,51.0,30.0,19.0,16.0,8.0,1.0,2.0,1.0,2.0,55.0,47.0,22.0,2.0,8.0,4.0,9.0,3.0,4855.0,141.0,317.0,atp_matches_2008.csv
2008-1720,Bangkok,Hard,28,A,20080922,14,104417,6.0,,Robin Soderling,R,193.0,SWE,24.1,104559,,,Teymuraz Gabashvili,R,188.0,RUS,23.3,6-1 6-3,3,R16,47.0,11.0,1.0,37.0,23.0,21.0,11.0,8.0,0.0,0.0,4.0,3.0,48.0,30.0,19.0,5.0,8.0,4.0,8.0,34.0,965.0,89.0,519.0,atp_matches_2008.csv
2008-1720,Bangkok,Hard,28,A,20080922,15,104607,3.0,,Tomas Berdych,R,196.0,CZE,23.0,104620,,,Simone Bolelli,R,183.0,ITA,22.9,7-5 6-1,3,R16,83.0,10.0,2.0,62.0,39.0,29.0,14.0,10.0,3.0,4.0,5.0,3.0,61.0,37.0,21.0,11.0,9.0,4.0,8.0,27.0,1065.0,45.0,805.0,atp_matches_2008.csv
2008-1720,Bangkok,Hard,28,A,20080922,16,103917,,,Nicolas Mahut,R,190.0,FRA,26.6,103813,5.0,,Jarkko Nieminen,L,185.0,FIN,27.1,6-4 3-6 6-3,3,R16,105.0,4.0,0.0,72.0,44.0,35.0,19.0,14.0,0.0,2.0,4.0,2.0,86.0,52.0,37.0,16.0,14.0,6.0,9.0,74.0,560.0,33.0,1000.0,atp_matches_2008.csv
2008-1720,Bangkok,Hard,28,A,20080922,17,104332,,,Philipp Petzschner,R,185.0,GER,24.4,104999,,,Mischa Zverev,L,190.0,GER,21.0,7-6(3) 3-6 6-1,3,R16,106.0,12.0,1.0,96.0,61.0,45.0,19.0,14.0,6.0,8.0,4.0,2.0,86.0,60.0,37.0,17.0,14.0,6.0,9.0,131.0,355.0,97.0,482.0,atp_matches_2008.csv
