tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file
2003-1531,Joplin CH,Hard,32,C,20030203,25,103240,,,Kevin Kim,R,180.0,USA,24.5,103408,1.0,,Brian Vahaly,R,183.0,USA,23.5,6-2 7-6(5),3,QF,,,,,,,,,,,,,,,,,,,,232.0,131.0,96.0,421.0,atp_matches_qual_chall_2003.csv
2003-1531,Joplin CH,Hard,32,C,20030203,26,103429,3.0,,Peter Luczak,R,183.0,AUS,23.4,103898,,,Julien Benneteau,R,185.0,FRA,21.1,6-1 6-4,3,QF,,,,,,,,,,,,,,,,,,,,139.0,269.0,231.0,132.0,atp_matches_qual_chall_2003.csv
2003-1531,Joplin CH,Hard,32,C,20030203,27,103063,,,Sebastien De Chaunac,R,183.0,FRA,25.3,104166,4.0,,Alex Bogomolov Jr,R,178.0,RUS,19.7,6-4 7-6(4),3,QF,,,,,,,,,,,,,,,,,,,,208.0,154.0,150.0,253.0,atp_matches_qual_chall_2003.csv
2003-1531,Joplin CH,Hard,32,C,20030203,28,103184,,Q,Bob Bryan,L,193.0,USA,24.7,103397,,,Alexandre Simoni,R,188.0,BRA,23.5,6-0 6-2,3,QF,,,,,,,,,,,,,,,,,,,,293.0,98.0,191.0,184.0,atp_matches_qual_chall_2003.csv
2003-1531,Joplin CH,Hard,32,C,20030203,29,103240,,,Kevin Kim,R,180.0,USA,24.5,103429,3.0,,Peter Luczak,R,183.0,AUS,23.4,7-5 6-2,3,SF,,,,,,,,,,,,,,,,,,,,232.0,131.0,139.0,269.0,atp_matches_qual_chall_2003.csv
2003-1531,Joplin CH,Hard,32,C,20030203,30,103184,,Q,Bob Bryan,L,193.0,USA,24.7,103063,,,Sebastien De Chaunac,R,183.0,FRA,25.3,7-6(4) 6-1,3,SF,,,,,,,,,,,,,,,,,,,,293.0,98.0,208.0,154.0,atp_matches_qual_chall_2003.csv
2003-1531,Joplin CH,Hard,32,C,20030203,31,103184,,Q,Bob Bryan,L,193.0,USA,24.7,103240,,,Kevin Kim,R,180.0,USA,24.5,4-6 7-5 6-2,3,F,,,,,,,,,,,,,,,,,,,,293.0,98.0,232.0,131.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,1,102788,1.0,,Jan Vacek,R,198.0,CZE,26.9,104200,,WC,Juan Manuel Elizondo,U,180.0,MEX,19.8,6-3 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,,114.0,328.0,1089.0,4.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,2,104136,,WC,Santiago Gonzalez,R,190.0,MEX,20.1,103240,,,Kevin Kim,R,180.0,USA,24.7,7-6(5) 6-0,3,R32,,,,,,,,,,,,,,,,,,,,466.0,45.0,228.0,142.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,3,104117,,,Giovanni Lapentti,R,193.0,ECU,20.2,103587,,,Andres Dellatorre,R,190.0,ARG,22.7,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,208.0,164.0,218.0,153.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,4,102567,8.0,,George Bastl,R,183.0,SUI,28.0,103255,,Q,Trace Fielding,U,,USA,24.6,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,176.0,204.0,564.0,31.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,5,102382,3.0,,Julian Knowle,L,188.0,AUT,28.9,103590,,Q,Michael Quintero,R,,COL,22.7,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,138.0,274.0,310.0,90.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,6,102780,,,Frederic Niemeyer,R,190.0,CAN,26.9,103154,,,Jaymon Crabb,R,183.0,AUS,25.1,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,423.0,56.0,255.0,117.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,7,103746,,,Miguel Gallardo Valles,R,,MEX,22.0,103530,,,Zack Fleishman,R,188.0,USA,23.0,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,276.0,107.0,265.0,113.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,8,103060,,Q,Alejandro Hernandez,R,180.0,MEX,25.5,102558,6.0,,Eric Taino,L,175.0,PHI,28.0,4-6 6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,463.0,45.0,171.0,207.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,9,102259,5.0,,Jerome Golmard,L,188.0,FRA,29.6,103082,,,Markus Hantschk,R,188.0,GER,25.4,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,149.0,251.0,214.0,156.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,10,103228,,,Marcos Daniel,R,180.0,BRA,24.7,103828,,,Jean Julien Rojer,R,183.0,AHO,21.6,7-6(2) 2-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,197.0,176.0,257.0,117.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,11,102864,,Q,Frank Moser,R,193.0,GER,26.5,103637,,WC,Marcelo Amador,U,,MEX,22.5,2-6 6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,343.0,77.0,345.0,76.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,12,103580,,,Alexander Peya,R,183.0,AUT,22.8,101868,4.0,,Dick Norman,L,203.0,BEL,32.1,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,196.0,177.0,119.0,320.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,13,102921,,,Ota Fukarek,R,190.0,CZE,26.2,103052,7.0,,Mariano Delfino,R,183.0,ARG,25.5,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,278.0,105.0,174.0,205.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,14,103722,,,Florent Serra,R,180.0,FRA,22.1,102997,,,Hermes Gamonal,R,180.0,CHI,25.8,6-2 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,231.0,136.0,230.0,138.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,15,104122,,,Carlos Berlocq,R,183.0,ARG,20.2,103397,,,Alexandre Simoni,R,188.0,BRA,23.8,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,260.0,115.0,201.0,171.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,16,104166,2.0,,Alex Bogomolov Jr,R,178.0,RUS,19.9,104535,,WC,Daniel Garza,R,,MEX,18.0,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,134.0,278.0,615.0,25.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,17,102788,1.0,,Jan Vacek,R,198.0,CZE,26.9,104136,,WC,Santiago Gonzalez,R,190.0,MEX,20.1,5-7 6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,114.0,328.0,466.0,45.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,18,102567,8.0,,George Bastl,R,183.0,SUI,28.0,104117,,,Giovanni Lapentti,R,193.0,ECU,20.2,6-3 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,176.0,204.0,208.0,164.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,19,102780,,,Frederic Niemeyer,R,190.0,CAN,26.9,102382,3.0,,Julian Knowle,L,188.0,AUT,28.9,6-3 7-6(3),3,R16,,,,,,,,,,,,,,,,,,,,423.0,56.0,138.0,274.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,20,103060,,Q,Alejandro Hernandez,R,180.0,MEX,25.5,103746,,,Miguel Gallardo Valles,R,,MEX,22.0,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,463.0,45.0,276.0,107.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,21,102259,5.0,,Jerome Golmard,L,188.0,FRA,29.6,103228,,,Marcos Daniel,R,180.0,BRA,24.7,6-3 3-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,149.0,251.0,197.0,176.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,22,103580,,,Alexander Peya,R,183.0,AUT,22.8,102864,,Q,Frank Moser,R,193.0,GER,26.5,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,196.0,177.0,343.0,77.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,23,103722,,,Florent Serra,R,180.0,FRA,22.1,102921,,,Ota Fukarek,R,190.0,CZE,26.2,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,,231.0,136.0,278.0,105.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,24,104166,2.0,,Alex Bogomolov Jr,R,178.0,RUS,19.9,104122,,,Carlos Berlocq,R,183.0,ARG,20.2,6-1 7-6(2),3,R16,,,,,,,,,,,,,,,,,,,,134.0,278.0,260.0,115.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,25,102567,8.0,,George Bastl,R,183.0,SUI,28.0,102788,1.0,,Jan Vacek,R,198.0,CZE,26.9,6-3 6-7(4) 6-1,3,QF,,,,,,,,,,,,,,,,,,,,176.0,204.0,114.0,328.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,26,103060,,Q,Alejandro Hernandez,R,180.0,MEX,25.5,102780,,,Frederic Niemeyer,R,190.0,CAN,26.9,6-1 6-4,3,QF,,,,,,,,,,,,,,,,,,,,463.0,45.0,423.0,56.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,27,102259,5.0,,Jerome Golmard,L,188.0,FRA,29.6,103580,,,Alexander Peya,R,183.0,AUT,22.8,6-3 2-6 6-2,3,QF,,,,,,,,,,,,,,,,,,,,149.0,251.0,196.0,177.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,28,104166,2.0,,Alex Bogomolov Jr,R,178.0,RUS,19.9,103722,,,Florent Serra,R,180.0,FRA,22.1,1-6 6-2 6-2,3,QF,,,,,,,,,,,,,,,,,,,,134.0,278.0,231.0,136.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,29,102567,8.0,,George Bastl,R,183.0,SUI,28.0,103060,,Q,Alejandro Hernandez,R,180.0,MEX,25.5,3-6 7-6(3) 7-6(4),3,SF,,,,,,,,,,,,,,,,,,,,176.0,204.0,463.0,45.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,30,104166,2.0,,Alex Bogomolov Jr,R,178.0,RUS,19.9,102259,5.0,,Jerome Golmard,L,188.0,FRA,29.6,5-4 RET,3,SF,,,,,,,,,,,,,,,,,,,,134.0,278.0,149.0,251.0,atp_matches_qual_chall_2003.csv
2003-1539,Leon CH,Hard,32,C,20030421,31,104166,2.0,,Alex Bogomolov Jr,R,178.0,RUS,19.9,102567,8.0,,George Bastl,R,183.0,SUI,28.0,7-6(4) 6-7(3) 6-4,3,F,,,,,,,,,,,,,,,,,,,,134.0,278.0,176.0,204.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,1,103145,,,Amir Hadad,R,183.0,ISR,25.1,101868,1.0,,Dick Norman,L,203.0,BEL,32.1,6-3 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,,184.0,192.0,123.0,320.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,2,102464,,,Todd Larkham,R,178.0,AUS,28.5,104230,,Q,Daniel Koellerer,R,180.0,AUT,19.6,3-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,186.0,190.0,385.0,63.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,3,103752,,,Simon Greul,R,185.0,GER,22.0,102512,,,Joseph Sirianni,R,175.0,AUS,28.2,7-6(5) 6-0,3,R32,,,,,,,,,,,,,,,,,,,,169.0,212.0,215.0,155.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,4,103883,,Q,Lucas Engel,U,,BRA,21.4,102615,5.0,,Dennis Van Scheppingen,R,185.0,NED,27.8,6-7(4) 6-4 7-6(1),3,R32,,,,,,,,,,,,,,,,,,,,391.0,62.0,143.0,269.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,5,102851,3.0,,Giorgio Galimberti,R,180.0,ITA,26.6,103397,,,Alexandre Simoni,R,188.0,BRA,23.8,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,,132.0,289.0,202.0,171.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,6,104026,,,Joachim Johansson,R,198.0,SWE,20.8,109224,,WC,Adriano Albanesi,R,,ITA,21.8,6-0 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,,199.0,174.0,1340.0,1.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,7,103808,,,Potito Starace,R,188.0,ITA,21.7,103506,,,Martin Vassallo Arguello,R,183.0,ARG,23.2,6-3 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,,182.0,196.0,188.0,188.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,8,102243,8.0,,Marcelo Charpentier,L,180.0,ARG,29.7,101947,,WC,Vincenzo Santopadre,L,183.0,ITA,31.7,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,159.0,229.0,295.0,98.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,9,104417,7.0,,Robin Soderling,R,193.0,SWE,18.7,102554,,,Diego Moyano,R,175.0,ARG,28.1,7-6(6) 1-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,158.0,231.0,179.0,199.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,10,101924,,,Stefano Pescosolido,R,185.0,ITA,31.8,104312,,WC,Andreas Seppi,R,190.0,ITA,19.1,4-6 6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,201.0,172.0,357.0,74.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,11,103735,,,Lovro Zovko,R,190.0,CRO,22.1,102880,,,Alexander Popp,R,201.0,GER,26.4,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,177.0,203.0,163.0,218.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,12,103812,4.0,,Victor Hanescu,R,198.0,ROU,21.7,103035,,Q,Alessio Di Mauro,L,185.0,ITA,25.7,3-6 6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,147.0,264.0,343.0,78.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,13,103181,,,Jiri Vanek,R,185.0,CZE,25.0,103505,6.0,,Vasilis Mazarakis,R,178.0,GRE,23.2,1-2 RET,3,R32,,,,,,,,,,,,,,,,,,,,166.0,214.0,151.0,250.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,14,103626,,Q,Tomas Tenconi,R,178.0,ITA,22.6,103052,,,Mariano Delfino,R,183.0,ARG,25.6,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,319.0,86.0,175.0,205.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,15,103487,,WC,Federico Luzzi,R,188.0,ITA,23.3,103898,,,Julien Benneteau,R,185.0,FRA,21.3,7-6(3) 3-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,317.0,86.0,170.0,209.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,16,103917,,,Nicolas Mahut,R,190.0,FRA,21.2,102999,2.0,,Stefano Galvani,R,178.0,ITA,25.9,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,211.0,157.0,137.0,279.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,17,102464,,,Todd Larkham,R,178.0,AUS,28.5,103145,,,Amir Hadad,R,183.0,ISR,25.1,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,186.0,190.0,184.0,192.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,18,103752,,,Simon Greul,R,185.0,GER,22.0,103883,,Q,Lucas Engel,U,,BRA,21.4,4-6 6-2 7-5,3,R16,,,,,,,,,,,,,,,,,,,,169.0,212.0,391.0,62.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,19,102851,3.0,,Giorgio Galimberti,R,180.0,ITA,26.6,104026,,,Joachim Johansson,R,198.0,SWE,20.8,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,,132.0,289.0,199.0,174.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,20,102243,8.0,,Marcelo Charpentier,L,180.0,ARG,29.7,103808,,,Potito Starace,R,188.0,ITA,21.7,7-5 6-1,3,R16,,,,,,,,,,,,,,,,,,,,159.0,229.0,182.0,196.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,21,104417,7.0,,Robin Soderling,R,193.0,SWE,18.7,101924,,,Stefano Pescosolido,R,185.0,ITA,31.8,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,158.0,231.0,201.0,172.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,22,103812,4.0,,Victor Hanescu,R,198.0,ROU,21.7,103735,,,Lovro Zovko,R,190.0,CRO,22.1,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,147.0,264.0,177.0,203.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,23,103626,,Q,Tomas Tenconi,R,178.0,ITA,22.6,103181,,,Jiri Vanek,R,185.0,CZE,25.0,6-4 3-6 7-6(3),3,R16,,,,,,,,,,,,,,,,,,,,319.0,86.0,166.0,214.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,24,103917,,,Nicolas Mahut,R,190.0,FRA,21.2,103487,,WC,Federico Luzzi,R,188.0,ITA,23.3,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,211.0,157.0,317.0,86.0,atp_matches_qual_chall_2003.csv
2003-1542,Rome CH,Clay,32,C,20030428,25,103752,,,Simon Greul,R,185.0,GER,22.0,102464,,,Todd Larkham,R,178.0,AUS,28.5,1-6 6-1 6-3,3,QF,,,,,,,,,,,,,,,,,,,,169.0,212.0,186.0,190.0,atp_matches_qual_chall_2003.csv
